ARI,FRES,LIX,Average Syllables per Word,Average Words per Sentence,Average Letters per Word,Sentence Count,Word Count,Reading Time (minutes),Speaking Time (minutes)
11.066949806949808,-250.55189189189184,50.99227799227799,1.7027027027027026,15.857142857142858,5.216216216216216,7.0,111.0,0.555,0.74
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
6.083846153846153,-183.80615384615385,43.76923076923077,1.4615384615384617,13.0,4.461538461538462,2.0,26.0,0.13,0.1733333333333333
,,,,,,,,,
65.8341935483871,-1113.6429032258063,95.51612903225806,1.4623655913978495,31.0,15.236559139784946,3.0,93.0,0.465,0.62
,,,,,,,,,
,,,,,,,,,
307.2554285714286,-4860.522857142857,142.14285714285714,9.447619047619048,105.0,58.63809523809524,1.0,105.0,0.525,0.7
12.135682132963986,-216.3340815443213,49.15529778393352,1.5844875346260388,22.5625,4.731301939058172,16.0,361.0,1.805,2.4066666666666667
,,,,,,,,,
,,,,,,,,,
14.587370780590716,-230.33273206751056,58.13713080168776,1.686445147679325,26.33333333333333,4.851529535864979,144.0,3792.0,18.96,25.28
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
7.297499999999999,-245.435,45.5,1.5,8.0,5.25,1.0,8.0,0.04,0.0533333333333333
,,,,,,,,,
,,,,,,,,,
16.23948529411765,-253.1038823529412,56.61176470588235,1.6691176470588236,27.2,5.110294117647059,5.0,136.0,0.68,0.9066666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
9.055825545171338,-198.6863940809968,43.53426791277258,1.5233644859813085,17.833333333333332,4.579439252336448,12.0,214.0,1.07,1.4266666666666667
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
22.98608198924731,-261.70018817204294,73.18817204301075,1.6754032258064515,41.333333333333336,5.042338709677419,12.0,496.0,2.48,3.306666666666666
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
13.11352941176471,-278.2082352941176,46.41176470588235,1.7647058823529411,17.0,5.529411764705882,1.0,17.0,0.085,0.1133333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
44.40265306122448,-585.308163265306,89.81632653061224,1.3673469387755102,49.0,8.775510204081632,1.0,49.0,0.245,0.3266666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
11.700181337192213,-228.75482103692312,47.75772718022927,1.7098831030818278,20.02127659574468,4.908607863974496,47.0,941.0,4.705,6.273333333333333
40.94224489795919,-523.1530612244896,89.81632653061224,1.2448979591836735,49.0,8.040816326530612,1.0,49.0,0.245,0.3266666666666666
11.33651162790698,-210.44331395348837,48.24418604651163,1.6104651162790695,21.5,4.674418604651163,16.0,344.0,1.72,2.293333333333333
16.135588235294115,-251.23770588235288,56.61176470588235,1.6691176470588236,27.2,5.088235294117647,5.0,136.0,0.68,0.9066666666666666
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
49.63374015748031,-310.8453248031496,124.12139107611549,1.6902887139107612,95.25,4.9763779527559056,4.0,381.0,1.905,2.54
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12.44193228926762,-196.90317134960847,50.69230769230769,1.5479041916167664,25.692307692307693,4.4640718562874255,26.0,668.0,3.34,4.453333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
27.03,-591.9,86.77777777777777,2.4444444444444446,9.0,9.333333333333334,1.0,9.0,0.045,0.06
,,,,,,,,,
,,,,,,,,,
14.32114503816794,-226.61296183206105,54.82595419847328,1.6450381679389312,26.2,4.809160305343512,10.0,262.0,1.31,1.7466666666666666
13.683293650793653,-235.66818452380943,51.13822751322751,1.693121693121693,23.625,4.947089947089947,8.0,189.0,0.945,1.26
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
40.486600527807646,-423.0547404945753,106.15472583325187,2.204574332909784,60.53846153846154,6.719186785260483,26.0,1574.0,7.87,10.493333333333334
20.75084033613445,-327.7631512605042,55.73109243697479,1.6176470588235294,28.0,5.983193277310924,17.0,476.0,2.38,3.1733333333333333
17.87555333998006,-291.81536141575265,63.54353605849119,1.910734463276836,26.029411764705884,5.581920903954802,34.0,885.0,4.425,5.9
,,,,,,,,,
,,,,,,,,,
15.352528924136765,-221.8742130291957,59.47491579890102,1.6697007309336642,29.120481927710845,4.71810784719349,249.0,7251.0,36.255,48.34
,,,,,,,,,
14.93492453185536,-222.4677075979336,55.486773568661214,1.640779702970297,28.10434782608696,4.737314356435643,115.0,3232.0,16.16,21.546666666666667
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
32.96394932935916,-284.25794336810725,91.1043219076006,1.7481371087928466,61.0,5.073025335320417,11.0,671.0,3.355,4.473333333333334
,,,,,,,,,
,,,,,,,,,
20.262635303213663,-225.30572004840653,67.23867150732823,1.6666666666666667,39.76119402985075,4.631006006006006,67.0,2664.0,13.32,17.76
,,,,,,,,,
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
4.623000000000001,-231.25125000000003,37.083333333333336,1.6666666666666667,3.75,5.133333333333334,4.0,15.0,0.075,0.1
,,,,,,,,,
,,,,,,,,,
45.55612244897959,-606.0265306122449,89.81632653061224,1.489795918367347,49.0,9.020408163265309,1.0,49.0,0.245,0.3266666666666666
13.244999999999996,-238.74875,48.09269662921348,1.595505617977528,22.25,5.0,4.0,89.0,0.445,0.5933333333333334
,,,,,,,,,
,,,,,,,,,
8.637003745318353,-215.0612827715356,47.417602996254686,1.6404494382022472,14.833333333333334,4.808988764044944,6.0,89.0,0.445,0.5933333333333334
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12.135682132963986,-216.3340815443213,49.15529778393352,1.5844875346260388,22.5625,4.731301939058172,16.0,361.0,1.805,2.4066666666666667
,,,,,,,,,
12.135682132963986,-216.3340815443213,49.15529778393352,1.5844875346260388,22.5625,4.731301939058172,16.0,361.0,1.805,2.4066666666666667
,,,,,,,,,
,,,,,,,,,
40.00403130287648,-373.5362098138748,115.41285956006767,2.003807106598985,65.66666666666667,6.072335025380711,12.0,788.0,3.94,5.253333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
24.50684210526316,-255.02794736842105,68.553216374269,1.605263157894737,45.6,4.912280701754386,15.0,684.0,3.42,4.56
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
14.00508827016116,-215.37339591810573,55.82080035884784,1.6364209199747952,26.89830508474576,4.667926906112161,59.0,1587.0,7.935,10.58
53.85979274611399,-376.79540155440407,129.14248704663214,1.9378238341968912,96.5,5.740932642487047,2.0,193.0,0.965,1.2866666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
25.344,-593.48,25.0,1.2,5.0,9.4,1.0,5.0,0.025,0.0333333333333333
,,,,,,,,,
8.617877244225209,-179.3844326723275,38.89385304928775,1.4461404273877017,19.26890756302521,4.334060183166158,119.0,2293.0,11.465,15.286666666666669
,,,,,,,,,
11.662926829268294,-191.6120487804878,47.364227642276425,1.5121951219512195,24.6,4.414634146341464,5.0,123.0,0.615,0.82
,,,,,,,,,
7.170769230769231,-203.32923076923075,36.07692307692308,1.5384615384615383,13.0,4.6923076923076925,2.0,26.0,0.13,0.1733333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12.431169459523248,-214.38316615529848,52.62166627330659,1.647982062780269,23.473684210526315,4.697309417040358,19.0,446.0,2.23,2.973333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
139.47555555555556,-2468.2366666666667,93.66666666666669,1.148148148148148,27.0,31.296296296296298,1.0,27.0,0.135,0.18
14.872394731802808,-242.7389001893657,61.466180131492166,1.6834400731930466,25.41860465116279,5.009149130832571,43.0,1093.0,5.465,7.286666666666667
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
10.465714285714284,-254.5464285714285,46.142857142857146,1.7857142857142858,14.0,5.285714285714286,2.0,28.0,0.14,0.1866666666666666
13.109276187544886,-200.53815379090992,52.918026059300296,1.6038781163434903,26.74074074074074,4.4944598337950135,27.0,722.0,3.61,4.8133333333333335
,,,,,,,,,
14.872394731802808,-242.7389001893657,61.466180131492166,1.6834400731930466,25.41860465116279,5.009149130832571,43.0,1093.0,5.465,7.286666666666667
43.82591836734694,-574.9489795918367,89.81632653061224,1.3673469387755102,49.0,8.653061224489797,1.0,49.0,0.245,0.3266666666666666
,,,,,,,,,
17.987038561373147,-298.5207967167879,63.50230339312022,1.894534995206136,25.4390243902439,5.668264621284756,41.0,1043.0,5.215,6.953333333333333
,,,,,,,,,
16.12165467625899,-246.20789928057556,56.57697841726619,1.6546762589928057,27.8,5.0215827338129495,5.0,139.0,0.695,0.9266666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12.135682132963986,-216.3340815443213,49.15529778393352,1.5844875346260388,22.5625,4.731301939058172,16.0,361.0,1.805,2.4066666666666667
,,,,,,,,,
15.621370065869328,-225.6774800660311,59.71420026218259,1.6712602566799917,29.24923076923077,4.761519040605933,325.0,9506.0,47.53,63.373333333333335
,,,,,,,,,
12.431169459523248,-214.38316615529848,52.62166627330659,1.647982062780269,23.473684210526315,4.697309417040358,19.0,446.0,2.23,2.973333333333333
,,,,,,,,,
,,,,,,,,,
19.47938775510205,-293.7733469387755,57.971428571428575,1.6598639455782314,29.4,5.5646258503401365,5.0,147.0,0.735,0.98
11.601241890404609,-217.2757212036956,49.85812262866742,1.6755908419497785,21.23921568627451,4.758308714918759,255.0,5416.0,27.08,36.10666666666667
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
6.087499999999999,-167.93999999999994,31.666666666666668,1.4,15.0,4.25,4.0,60.0,0.3,0.4
10.866383364168977,-193.86712409420284,47.12767884674684,1.488436632747456,22.52083333333333,4.466234967622571,48.0,1081.0,5.405,7.206666666666667
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
40.58076923076923,-596.3192307692307,83.87179487179486,3.217948717948718,39.0,9.025641025641026,2.0,78.0,0.39,0.52
,,,,,,,,,
20.262635303213663,-225.30572004840653,67.23867150732823,1.6666666666666667,39.76119402985075,4.631006006006006,67.0,2664.0,13.32,17.76
8.617877244225209,-179.3844326723275,38.89385304928775,1.4461404273877017,19.26890756302521,4.334060183166158,119.0,2293.0,11.465,15.286666666666669
,,,,,,,,,
18.009177269885157,-236.5326025692116,62.39272785808581,1.6612748472144003,33.2706453851492,4.841582712804789,2882.0,95886.0,479.43,639.24
,,,,,,,,,
19.607272143774075,-220.85559050064185,63.63885323063757,1.5880758807588076,38.8421052631579,4.589430894308944,19.0,738.0,3.69,4.92
14.7578125,-251.98125,55.25,1.6875,24.0,5.135416666666667,4.0,96.0,0.48,0.64
25.54059659090909,-356.4412954545454,67.87045454545455,1.9829545454545452,35.2,6.235795454545454,10.0,352.0,1.76,2.3466666666666667
20.299912280701754,-202.16677631578943,62.63304093567251,1.5555555555555556,42.75,4.321637426900585,4.0,171.0,0.855,1.14
32.842968750000004,-321.91437499999995,94.16964285714286,1.9375,56.0,5.578125,8.0,448.0,2.24,2.986666666666667
,,,,,,,,,
17.749369970006242,-235.4869235259778,61.3625017613785,1.729246935201401,32.81609195402299,4.834676007005254,87.0,2855.0,14.275,19.03333333333333
32.96394932935916,-284.25794336810725,91.1043219076006,1.7481371087928466,61.0,5.073025335320417,11.0,671.0,3.355,4.473333333333334
,,,,,,,,,
20.12195338819596,-226.0491764176417,67.3044447301873,1.6173267326732674,39.35064935064935,4.6447194719471945,154.0,6060.0,30.3,40.4
12.744102020731148,-196.1853084273854,51.38162134704827,1.514786418400876,26.463768115942027,4.446330777656079,69.0,1826.0,9.13,12.173333333333334
19.920579328756677,-239.7717848970252,66.88151538265954,1.704970760233918,37.17391304347826,4.833040935672515,92.0,3420.0,17.1,22.8
17.649674103237096,-270.290476815398,61.68678915135608,2.074803149606299,28.22222222222222,5.301181102362205,18.0,508.0,2.54,3.3866666666666667
,,,,,,,,,
31.286,-620.55,55.0,2.1333333333333333,15.0,9.6,1.0,15.0,0.075,0.1
14.375017261219796,-298.9839597238204,45.61189106252398,1.8227848101265824,17.236363636363638,5.772151898734177,165.0,2844.0,14.22,18.96
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
21.73966101694915,-333.5752966101694,73.5677966101695,1.915254237288136,29.5,6.033898305084746,2.0,59.0,0.295,0.3933333333333333
,,,,,,,,,
42.38408163265306,-549.0510204081631,89.81632653061224,1.2448979591836735,49.0,8.346938775510203,1.0,49.0,0.245,0.3266666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
43.23769230769231,-644.0423076923076,87.71794871794872,3.230769230769231,39.0,9.58974358974359,1.0,39.0,0.195,0.26
,,,,,,,,,
24.495,-261.58624999999995,74.91759776536313,1.6229050279329609,44.75,5.0,8.0,358.0,1.79,2.3866666666666667
,,,,,,,,,
12.379694581280788,-235.4396551724137,51.40394088669951,1.7241379310344829,20.714285714285715,4.979310344827586,14.0,290.0,1.45,1.9333333333333331
11.754996771594556,-202.68274470936825,49.74101599707844,1.6145415664260894,23.417840375586856,4.559676557070302,639.0,14964.0,74.82,99.76
15.207548945783138,-234.2946376129518,58.96128263052209,1.7056798623063685,27.234375,4.887550200803213,64.0,1743.0,8.715,11.62
10.330105388620538,-187.7546309829997,46.03603914434477,1.5208581644815256,22.07894736842105,4.399284862932062,38.0,839.0,4.195,5.593333333333334
,,,,,,,,,
52.00100558659218,-399.1695111731843,144.8072625698324,1.9664804469273744,89.5,6.089385474860335,2.0,179.0,0.895,1.1933333333333334
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
11.868958333333332,-306.30416666666656,35.666666666666664,1.84375,10.666666666666666,5.9375,3.0,32.0,0.16,0.2133333333333333
,,,,,,,,,
14.60057391729078,-225.9051725822207,55.83458156952133,1.6746987951807228,26.91891891891892,4.792168674698795,37.0,996.0,4.98,6.64
,,,,,,,,,
48.92864685314685,-344.98020541958044,130.91346153846155,1.848951048951049,89.375,5.450349650349651,8.0,715.0,3.575,4.766666666666667
,,,,,,,,,
13.918326446280991,-235.3094049586776,52.79504132231405,1.6479338842975206,24.2,4.93595041322314,100.0,2420.0,12.1,16.133333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
23.34667844522968,-146.56453003533562,77.44805653710247,1.4275618374558303,56.6,3.498233215547703,5.0,283.0,1.415,1.8866666666666667
11.662926829268294,-191.6120487804878,47.364227642276425,1.5121951219512195,24.6,4.414634146341464,5.0,123.0,0.615,0.82
17.80170955011839,-291.86127071823205,63.53670086819258,1.8994475138121547,25.857142857142858,5.584530386740331,35.0,905.0,4.525,6.033333333333333
,,,,,,,,,
7.170769230769231,-203.32923076923075,36.07692307692308,1.5384615384615383,13.0,4.6923076923076925,2.0,26.0,0.13,0.1733333333333333
,,,,,,,,,
22.305330578512404,-337.76131198347105,67.44008264462809,1.5289256198347108,30.25,6.074380165289257,4.0,121.0,0.605,0.8066666666666666
7.170769230769231,-203.32923076923075,36.07692307692308,1.5384615384615383,13.0,4.6923076923076925,2.0,26.0,0.13,0.1733333333333333
,,,,,,,,,
,,,,,,,,,
274.95529411764704,-4168.832352941176,155.1344537815126,8.436974789915967,119.0,50.294117647058826,1.0,119.0,0.595,0.7933333333333333
,,,,,,,,,
,,,,,,,,,
7.170769230769231,-203.32923076923075,36.07692307692308,1.5384615384615383,13.0,4.6923076923076925,2.0,26.0,0.13,0.1733333333333333
,,,,,,,,,
11.391924486568996,-209.81179067918217,49.02414748060068,1.608695652173913,21.70422535211268,4.664503569110967,71.0,1541.0,7.705,10.273333333333332
,,,,,,,,,
,,,,,,,,,
8.689999999999998,-254.51499999999996,46.66666666666666,1.8333333333333333,10.0,5.333333333333333,3.0,30.0,0.15,0.2
,,,,,,,,,
,,,,,,,,,
19.933177465861483,-267.21224280507045,61.1363908383657,1.772890484739677,33.75757575757576,5.198384201077199,33.0,1114.0,5.57,7.426666666666667
27.652446524064167,-231.5800267379679,77.85858585858585,1.522875816993464,55.63636363636363,4.514705882352941,11.0,612.0,3.06,4.08
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
15.911493381002993,-226.11807469320703,60.21281712672185,1.6653944020356235,29.848101265822784,4.759541984732825,79.0,2358.0,11.79,15.72
16.465229182582128,-218.4671711229946,60.44395212630506,1.6448306595365418,32.05714285714286,4.642602495543672,70.0,2244.0,11.22,14.96
,,,,,,,,,
43.23769230769231,-644.0423076923076,87.71794871794872,3.230769230769231,39.0,9.58974358974359,1.0,39.0,0.195,0.26
,,,,,,,,,
24.374606806781905,-262.98428574389584,79.46034904448038,1.7216142270861834,44.30303030303031,5.021887824897401,33.0,1462.0,7.31,9.746666666666666
,,,,,,,,,
,,,,,,,,,
13.115211342064155,-216.45421242340493,51.06151628018743,1.5881773399014778,24.75609756097561,4.706403940886699,41.0,1015.0,5.075,6.766666666666667
3.17625,-171.41,20.5,1.625,8.0,4.375,2.0,16.0,0.08,0.1066666666666666
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
,,,,,,,,,
,,,,,,,,,
7.77485714285714,-178.3332142857142,31.785714285714285,1.4285714285714286,17.5,4.342857142857143,2.0,35.0,0.175,0.2333333333333333
44.29999999999999,-902.1,86.77777777777777,3.4444444444444446,9.0,13.0,1.0,9.0,0.045,0.06
,,,,,,,,,
138.98932584269662,-547.6891011235955,289.84644194756555,1.0262172284644195,267.0,5.715355805243446,1.0,267.0,1.335,1.78
,,,,,,,,,
19.39243589743589,-355.4484615384615,63.39702233250621,1.971326164874552,21.46153846153846,6.388888888888889,26.0,558.0,2.79,3.72
,,,,,,,,,
321.5663917525773,-5181.3004123711335,131.02061855670104,10.278350515463918,97.0,62.52577319587629,1.0,97.0,0.485,0.6466666666666666
8.795769230769231,-206.6279807692308,42.40384615384615,1.5846153846153843,16.25,4.6923076923076925,4.0,65.0,0.325,0.4333333333333333
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
14.21015993796346,-210.11137934376964,55.88763954183428,1.6006074411541382,28.02127659574468,4.592255125284738,47.0,1317.0,6.585,8.78
,,,,,,,,,
27.034353820193942,-271.6410809853152,82.139218589293,1.7273623988952456,49.213592233009706,5.065298875517853,103.0,5069.0,25.345,33.79333333333334
,,,,,,,,,
,,,,,,,,,
1.9800000000000004,-165.85499999999996,22.666666666666668,1.3333333333333333,6.0,4.333333333333333,1.0,6.0,0.03,0.04
,,,,,,,,,
189.30709677419355,-3331.436451612903,66.48387096774194,1.3225806451612905,31.0,41.45161290322581,1.0,31.0,0.155,0.2066666666666666
,,,,,,,,,
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
14.58838179519595,-247.2309955752212,50.17298777918247,1.7227138643067847,24.214285714285715,5.07669616519174,14.0,339.0,1.695,2.26
19.065937217000872,-209.1944622540999,65.16960922339332,1.5728549141965678,39.08536585365854,4.448673946957879,82.0,3205.0,16.025,21.366666666666667
9.36785714285714,-179.06571428571422,42.42857142857143,1.5,21.0,4.309523809523809,2.0,42.0,0.21,0.28
56.86603501164405,-920.2537317032773,92.34164659738764,1.50013747594171,35.05542168674699,12.901979653560629,415.0,14548.0,72.74,96.98666666666666
70.57359327217125,-288.0040214067278,165.05810397553518,1.461009174311927,145.33333333333334,4.105504587155964,3.0,436.0,2.18,2.9066666666666667
,,,,,,,,,
