name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者网站,权限,名称,start,end
拳击联盟,简介欢迎来到《拳击联盟》。这是一款专为VR设计的街机风格单人拳击游戏。本游戏玩法直观，包括用身体移动、闪避进行百分百自由拳击格斗，而且主要玩法无需依靠按键。接受各种各样的拳击训练，挑战一系列具有不同战斗风格和玩法的角色，成为《Knockout League》的冠军！ 欢迎来到《拳击联盟》。这是一款专为VR设计的街机风格单人拳击游戏。本游戏玩法直观，包括用身体移动、闪避进行百分百自由拳击格斗，而且主要玩法无需依靠按键。接受各种各样的拳击训练，挑战一系列具有不同战斗风格和玩法的角色，成为《Knockout League》的冠军！ ,年龄：16+,支持退款申请：PICO退款政策,分类：游戏,"标签：动作, 运动, 卡通",游戏形式：单人,"语言：英语, 简体中文","使用范围：房间移动, 原地坐姿, 原地站立",控制方式：6-DOF 手柄,"支持平台：PICO Neo3, PICO 4, PICO 4 Pro",版本：1.0,更新日期：2022-9-8,大小：856.7 MB,开发者：Grab Games,发行商：Grab Games,开发者隐私政策：隐私政策,开发者网站：https://www.grabgames.com/,权限：存储空间,拳击联盟,2023-09-22 04:28:16,2023-09-22 04:30:07
