name,简介,支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,权限,名称,start,end
你醒来之晨,"简介2018年1月13日，夏威夷。当天，当地所有的电视、广播、短信..以及所有的通信频道都在通知：“夏威夷上空即将受到弹道导弹的威胁。立即前往避难所。这不是演习。”38分钟过去了。直到38分钟以后，这条威胁才得到解除。在这38分钟里，这个群岛的居民第一次感受到核武器的威胁。

经历过这38分钟的男人、女人和孩子们，纷纷贡献出了自己的私人回忆，专家们也分享了他们所统计的数据，向世人警醒，核威胁不应被当代文明社会遗忘。2018年1月13日，夏威夷。当天，当地所有的电视、广播、短信..以及所有的通信频道都在通知：“夏威夷上空即将受到弹道导弹的威胁。立即前往避难所。这不是演习。”38分钟过去了。直到38分钟以后，这条威胁才得到解除。在这38分钟里，这个群岛的居民第一次感受到核武器的威胁。

经历过这38分钟的男人、女人和孩子们，纷纷贡献出了自己的私人回忆，专家们也分享了他们所统计的数据，向世人警醒，核威胁不应被当代文明社会遗忘。",支持退款申请：PICO退款政策,分类：应用,"标签：视频, 冒险, 教育","语言：简体中文, 英语, 德语, 法语","使用范围：原地站立, 房间移动, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO 4 Pro",版本：1.13,更新日期：2023-8-10,大小：7.9 G,"开发者：Atlas V, Archer's Mark","发行商：Astrea, Sandman Studios",开发者隐私政策：隐私政策,权限：存储空间,你醒来之晨,2023-09-22 01:20:14,2023-09-22 01:22:34
