name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者网站,权限,名称,start,end
智能谍影: 潜行特攻 2（单人）,"简介购买前请各位用户注意本版本不包含多人模式。
沉浸式的VR潜入体验，玩家可以自由选择自己喜欢的方式闯过关卡。
控制多个Espire 机器人，每个都有自己的特殊能力、属性和优势，等待您去探索发现。
处理与各种独特小工具的遭遇或使用各种逼真的武器压制目标，战斗方式由您决定！
可以使用头戴设备的内置麦克风来分散、阻止和审问敌人。购买前请各位用户注意本版本不包含多人模式。
沉浸式的VR潜入体验，玩家可以自由选择自己喜欢的方式闯过关卡。
控制多个Espire 机器人，每个都有自己的特殊能力、属性和优势，等待您去探索发现。
处理与各种独特小工具的遭遇或使用各种逼真的武器压制目标，战斗方式由您决定！
可以使用头戴设备的内置麦克风来分散、阻止和审问敌人。",年龄：16+,支持退款申请：PICO退款政策,分类：游戏,"标签：射击, 科幻, 动作",游戏形式：单人,"语言：英语, 简体中文, 德语, 日语, 韩语, 法语, 西班牙语","使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4 Pro, PICO 4, PICO Neo3",版本：1.0.132,更新日期：2023-7-30,大小：7.4 G,开发者：Digital Lode,发行商：Tripwire Presents,开发者隐私政策：隐私政策,开发者网站：https://espire2.com/,"权限：存储空间, 麦克风",智能谍影: 潜行特攻 2（单人）,2023-09-22 01:59:31,2023-09-22 02:01:31
