name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者网站,名称,start,end
桌游总动员VR,"简介四合一桌游：斗地主、中国象棋、国际象棋、飞行棋
【斗地主、中国象棋支持联机。所有游戏支持阿凡达。MR功能即将上线】
欢迎添加我们的微信：wanvr888 进入微信群与我们互动交流，更有群内定期福利礼包等你来领取！

置身于轻松欢乐的游戏大厅，拿起棋子，穿越多个精彩平行世界，来一场桌游派对吧！

你可以置身于国朝风圆桌上，与朋友们激情斗地主，也能在幽幽湖心亭与智者横马跳卒，车攻炮轰，享中国象棋之乐；或是午后与大橘猫窝在沙发里，在像素风的国际象棋竞技场里调兵遣将；抑或开启露营之旅，和动物朋友们来一场酣畅淋漓的飞行棋……丰富游戏，特色场景，多种难度，等待着你闯关进阶！

—虚拟角色相伴，沉浸式桌游体验—
·4款火热桌游一次到手：斗地主、中国象棋、国际象棋、飞行棋
·斗地主，中国象棋支持联机。所有游戏支持阿凡达。MR功能即将上线
·从新手到大师，多种难度任你选择，让你畅快开玩
·多样的游戏场景与玩法，舒适的UI交互，带来精彩绝伦的虚拟现实体验四合一桌游：斗地主、中国象棋、国际象棋、飞行棋
【斗地主、中国象棋支持联机。所有游戏支持阿凡达。MR功能即将上线】
欢迎添加我们的微信：wanvr888 进入微信群与我们互动交流，更有群内定期福利礼包等你来领取！

置身于轻松欢乐的游戏大厅，拿起棋子，穿越多个精彩平行世界，来一场桌游派对吧！

你可以置身于国朝风圆桌上，与朋友们激情斗地主，也能在幽幽湖心亭与智者横马跳卒，车攻炮轰，享中国象棋之乐；或是午后与大橘猫窝在沙发里，在像素风的国际象棋竞技场里调兵遣将；抑或开启露营之旅，和动物朋友们来一场酣畅淋漓的飞行棋……丰富游戏，特色场景，多种难度，等待着你闯关进阶！

—虚拟角色相伴，沉浸式桌游体验—
·4款火热桌游一次到手：斗地主、中国象棋、国际象棋、飞行棋
·斗地主，中国象棋支持联机。所有游戏支持阿凡达。MR功能即将上线
·从新手到大师，多种难度任你选择，让你畅快开玩
·多样的游戏场景与玩法，舒适的UI交互，带来精彩绝伦的虚拟现实体验",年龄：12+,支持退款申请：PICO退款政策,分类：游戏,"标签：模拟, 策略, 休闲","游戏形式：单人, 多人","语言：简体中文, 英语, 德语, 法语, 西班牙语","使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO 4 Pro, PICO Neo3 Pro",版本：1.17,更新日期：2023-8-17,大小：1.2 G,开发者：Suplife Games ,发行商：Suplife Games ,开发者隐私政策：隐私政策,开发者网站：https://vrsuplife.com/home,桌游总动员VR,2023-09-21 00:45:32,2023-09-21 00:48:33
