name,简介,不支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,权限,名称,start,end
移动云VR（江苏）,简介汇聚文旅、教育、娱乐、影视、生活、体育等领域VR内容，独家XR智能视频AI增强技术，超清4K+10亿色彩+极致3D+5.1全景声，提供不同于2D视频的全景至臻视听体验。汇聚文旅、教育、娱乐、影视、生活、体育等领域VR内容，独家XR智能视频AI增强技术，超清4K+10亿色彩+极致3D+5.1全景声，提供不同于2D视频的全景至臻…﻿﻿﻿﻿,不支持退款申请：PICO退款政策,分类：应用,标签：视频,语言：简体中文,"使用范围：原地坐姿, 原地站立","控制方式：6-DOF 手柄, 3-DOF 手柄","支持平台：PICO G2 4k, PICO G2, PICO Neo3, PICO Neo2, PICO Neo3 Pro, PICO 4, PICO G3, PICO 4 Pro",版本：v1.7.3,更新日期：2023-7-27,大小：115.6 MB,开发者：中国移动通信集团江苏有限公司,发行商：中国移动通信集团江苏有限公司,开发者隐私政策：隐私政策,开发者服务条款：服务条款,权限：存储空间,移动云VR（江苏）,2023-09-22 01:30:21,2023-09-22 01:31:40
