name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,权限,名称,start,end
SUPERHOT VR,简介《SUPERHOT VR》，打通了谨慎谋略与大胆搏杀之间的界限。在游戏中，只有你移动时，时间才会流动。敌人如潮水般从四面八方涌入；而你，孤身一人。沉浸在这超级英雄般的世界里，你可以不费吹灰之力用身体躲避子弹，全身心享受这场战斗吧。《SUPERHOT VR》，打通了谨慎谋略与大胆搏杀之间的界限。在游戏中，只有你移动时，时间才会流动。敌人如潮水般从四面八方涌入；而你，孤身一人。沉浸在这超级英雄般的世界里，你可以不费吹灰之力用身体躲避子弹，全身心享受这场战斗吧。,年龄：16+,支持退款申请：PICO退款政策,分类：游戏,"标签：动作, 射击",游戏形式：单人,"语言：英语, 日语","使用范围：原地站立, 房间移动",控制方式：6-DOF 手柄,"支持平台：PICO Neo2, PICO Neo2 Wigig, PICO Neo2 Eye, PICO Neo2 Lite, PICO Neo3 Pro, PICO Neo3 Eye, PICO Neo3, PICO 4, PICO 4 Pro",版本：1.90,更新日期：2020-9-28,大小：509.7 MB,开发者：SUPERHOT Team,发行商：SUPERHOT Team,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://superhotgame.com,权限：存储空间,SUPERHOT VR,2023-09-22 00:40:32,2023-09-22 00:42:12
