name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者网站,名称,start,end
油老虎,"简介《油老虎》是一款充满燃油机车混战的疯狂 VR 射击游戏！踏上穿越银杏大陆的史诗般的机车之旅，打造你的终极武器，然后一路上射击、格挡和闪避成群结队的疯狂敌人，最终抵达机器之神神殿。

与成群结队的油老虎战斗！他们是疯狂的本土生物，驾着他们的机械装置，誓死要阻止你前进。发现他们疯狂的破旧座驾背后的秘密，轻而易举找到击败他们的最佳办法。

解锁各种各样会影响你枪械威力的组件和模组。组合并升级你在朝圣之旅中找到的部件，打造出一把令人匪夷所思，但又说不定能派上用场的武器！

《油老虎》是一款以铁轨为场景的街机射击游戏，其 Roguelite 风格的遭遇战系统是游戏的一大特色。完成挑战，收集废料，升级技能，然后再次踏上朝圣之旅，发现新的大陆、敌人和武器吧！《油老虎》是一款充满燃油机车混战的疯狂 VR 射击游戏！踏上穿越银杏大陆的史诗般的机车之旅，打造你的终极武器，然后一路上射击、格挡和闪避成群结队的疯狂敌人，最终抵达机器之神神殿。

与成群结队的油老虎战斗！他们是疯狂的本土生物，驾着他们的机械装置，誓死要阻止你前进。发现他们疯狂的破旧座驾背后的秘密，轻而易举找到击败他们的最佳办法。

解锁各种各样会影响你枪械威力的组件和模组。组合并升级你在朝圣之旅中找到的部件，打造出一把令人匪夷所思，但又说不定能派上用场的武器！

《油老虎》是一款以铁轨为场景的街机射击游戏，其 Roguelite 风格的遭遇战系统是游戏的一大特色。完成挑战，收集废料，升级技能，然后再次踏上朝圣之旅，发现新的大陆、敌人和武器吧！",年龄：12+,支持退款申请：PICO退款政策,分类：游戏,"标签：射击, 卡通, 科幻",游戏形式：单人,"语言：英语, 简体中文, 德语, 日语, 荷兰语, 法语, 韩语, 西班牙语, 意大利语","使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO 4 Pro",版本：1.0.0.7513,更新日期：2023-9-14,大小：742.8 MB,开发者：Bolt Blaster Games,发行商：Odders Lab,开发者隐私政策：隐私政策,开发者网站：https://gazzlers.com,油老虎,2023-09-22 01:06:27,2023-09-22 01:09:29
