name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,名称,start,end
寻求者：我的影子,简介寻求者：我的影子具有迷人的VR场景、引人入胜的叙事和剧情，适合所有年龄段的玩家在探索中获得乐趣。你将扮演一位身形如山岳般巨大的仙灵。你的目标是指引、协助一只勇敢的小追寻者“基波”在宁静而富有想象力的环境中闯过一系列休闲解谜关卡。寻求者：我的影子具有迷人的VR场景、引人入胜的叙事和剧情，适合所有年龄段的玩家在探索中获得乐趣。你将扮演一位身形如山岳般巨大的仙灵。你的目标是指引、协助一只勇敢的小追寻者“基波”在宁静而富有想象力的环境中闯过一系列休闲解谜关卡。,年龄：12+,支持退款申请：PICO退款政策,分类：游戏,"标签：冒险, 解谜, 休闲",游戏形式：单人,"语言：英语, 简体中文, 繁体中文, 德语, 日语, 韩语, 法语, 葡萄牙语, 西班牙语, 泰语, 意大利语, 俄语","使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO 4 Pro",版本：1.0.5.4,更新日期：2023-4-20,大小：199.6 MB,开发者：MeKiwi,发行商：MeKiwi,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://vrkiwi.org/,寻求者：我的影子,2023-09-22 04:59:27,2023-09-22 05:01:40
