name,简介,不支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,权限,名称,start,end
仰望星空,简介近距离观察太阳系的运转，体验行星间的星际旅行。 近距离观察太阳系的运转，体验行星间的星际旅行。 ,不支持退款申请：PICO退款政策,分类：应用,"标签：探索, 模拟, 教育",语言：简体中文,使用范围：原地站立,"控制方式：6-DOF 手柄, 头控","支持平台：PICO Neo3, PICO 4, PICO 4 Pro, PICO Neo3 Pro",版本：1.0.4,更新日期：2023-9-20,大小：352.6 MB,开发者：星空工作室,发行商：星空工作室,开发者隐私政策：隐私政策,开发者服务条款：服务条款,"权限：存储空间, 位置信息, 麦克风",仰望星空,2023-09-21 00:49:29,2023-09-21 00:50:48
