name,简介,不支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,权限,名称,start,end
搜狐视频HD,"简介海量影视剧，尽在搜狐视频！

【精彩内容】
2023精彩热剧看不停：法医秦明、无心法师、宠物少将军，更多好剧只在搜狐！
《简言的夏冬》：朱亚文万茜情定职场；
《分界线》：何冰张国强上演“猫鼠游戏”；
《诱惑》：黄圣依身陷豪门暗战；
《从爱情到幸福》：李沁化身为爱成魔的叛逆少女；
《爱我，你别走》独播：保剑锋张嘉倪携手化解婚姻难题；
《北京地铁》独播：蓝盈莹高鑫联手处理地铁危机；
《老友记》惊喜回归，看美剧还在搜狐视频；
《老闺蜜》：五位老戏骨同台飚戏，欢乐治愈；
《沉默的证明》全网独播，全员烧脑破解悬疑大案；
《小猪佩奇》第八季：佩奇的新朋友闪亮登场；
《端脑》独播：国产漫改开山之作；
《偶然闯入的世界》全网独播，解锁平行时空的奇幻浪漫爱情；
《侃侃儿谈》全网独播，爸爸组局的创新育儿脱口秀；
《他在逆光中告白》全网独播，都市悬爱甜爽剧掀浪漫风暴；
《天呐！你真高》第二季：全网独播，肖央、张绍刚加盟萌娃美食真人秀；
《我的宠物少将军》全网独播：跨物种的奇妙爱情之旅；
《送一百位女孩回家》独播：重新定义女孩们的英雄主义；
《你成功引起我的注意了》：独播，心动预警！高颜值CP组团撒糖；
《我成了他的班主任》：独播，麻辣女教师开启强悍模式；
《奈何BOSS要娶我2》：凌木夫妇”合体开撩；
《亲密玩家》全网独播：看元气少女攻略钢铁直男们；
《我的宠物少将军》全网独播：男友是只“喵”，恋爱好奇妙；
《我爱你》全网独播：三对CP上演青春虐恋；
《画心师》：看祝绪丹熊梓淇幻化人间爱意绵绵；
《拜见宫主大人》：开启脑洞大开的爆笑之旅；
《我在大理寺当宠物》：看大理寺卿徐开骋的花式宠溺；
《屏里狐》：一女三男仆，罗云熙版男狐帅炸荧屏；
《新边城浪子》：朱一龙版傅红雪，值得拥有；
《伪装者》：明家三兄弟，帅炸上海滩；
《我成了他的班主任》：年下霸总花式攻略软萌姐姐；
《你成功引起我的注意了》：蒋梦婕刘特上演霸总“姐弟恋”；
《如果可以这样爱》：刘诗诗佟大为勇敢追爱；
《法医秦明》：为生者权，为死者言；
《无心法师》：世上再无张显宗,无人爱我岳绮罗；
《经典传奇》：全球神秘离奇事件大揭秘；
《档案》：重温真实影像，揭秘鲜为人知的历史真相； 
《请吃红小豆吧!》：一场午茶时光的生死情仇；

【软件特点】
热门综艺，高清美剧，日韩动漫，美女直播，自媒体搞笑，只在搜狐视频；
精品自制剧，搜狐出品，必属精品；
新鲜有趣自媒体，原创吐槽涨姿势；
热点频道，观全球、看现场；
预约精彩内容，从此再不错过；
关注官方账号获取热门视频资讯、参与活动赢取福利噢~
官方QQ粉丝群：435505340
官方微信：搜狐视频移动客户端sohutvapp
官方微博：搜狐视频移动客户端海量影视剧，尽在搜狐视频！

【精彩内容】
2023精彩热剧看不停：法医秦明、无心法师、宠物少将军，更多好剧只在搜狐！
《简言的夏冬》：朱亚文万茜情定职场；
《分界线》：何冰张国强上演“猫鼠游戏”；
《诱惑》：黄圣依身陷豪门暗战；
《从爱情到幸福》：李沁化身为爱成魔的叛逆少女；
《爱我，你别走》独播：保剑锋张嘉倪携手化解婚姻难题；
《北京地铁》独播：蓝盈莹高鑫联手处理地铁危机；
《老友记》惊喜回归，看美剧还在搜狐视频；
《老闺蜜》：五位老戏骨同台飚戏，欢乐治愈；
《沉默的证明》全网独播，全员烧脑破解悬疑大案；
《小猪佩奇》第八季：佩奇的新朋友闪亮登场；
《端脑》独播：国产漫改开山之作；
《偶然闯入的世界》全网独播，解锁平行时空的奇幻浪漫爱情；
《侃侃儿谈》全网独播，爸爸组局的创新育儿脱口秀；
《他在逆光中告白》全网独播，都市悬爱甜爽剧掀浪漫风暴；
《天呐！你真高》第二季：全网独播，肖央、张绍刚加盟萌娃美食真人秀；
《我的宠物少将军》全网独播：跨物种的奇妙爱情之旅；
《送一百位女孩回家》独播：重新定义女孩们的英雄主义；
《你成功引起我的注意了》：独播，心动预警！高颜值CP组团撒糖；
《我成了他的班主任》：独播，麻辣女教师开启强悍模式；
《奈何BOSS要娶我2》：凌木夫妇”合体开撩；
《亲密玩家》全网独播：看元气少女攻略钢铁直男们；
《我的宠物少将军》全网独播：男友是只“喵”，恋爱好奇妙；
《我爱你》全网独播：三对CP上演青春虐恋；
《画心师》：看祝绪丹熊梓淇幻化人间爱意绵绵；
《拜见宫主大人》：开启脑洞大开的爆笑之旅；
《我在大理寺当宠物》：看大理寺卿徐开骋的花式宠溺；
《屏里狐》：一女三男仆，罗云熙版男狐帅炸荧屏；
《新边城浪子》：朱一龙版傅红雪，值得拥有；
《伪装者》：明家三兄弟，帅炸上海滩；
《我成了他的班主任》：年下霸总花式攻略软萌姐姐；
《你成功引起我的注意了》：蒋梦婕刘特上演霸总“姐弟恋”；
《如果可以这样爱》：刘诗诗佟大为勇敢追爱；
《法医秦明》：为生者权，为死者言；
《无心法师》：世上再无张显宗,无人爱我岳绮罗；
《经典传奇》：全球神秘离奇事件大揭秘；
《档案》：重温真实影像，揭秘鲜为人知的历史真相； 
《请吃红小豆吧!》：一场午茶时光的生死情仇；

【软件特点】
热门综艺，高清美剧，日韩动漫，美女直播，自媒体搞笑，只在搜狐视频；
精品自制剧，搜狐出品，必属精品；
新鲜有趣自媒体，原创吐槽涨姿势；
热点频道，观全球、看现场；
预约精彩内容，从此再不错过；
关注官方账号获取热门视频资讯、参与活动赢取福利噢~
官方QQ粉丝群：435505340
官方微信：搜狐视频移动客户端sohutvapp
官方微博：搜狐视频移动客户端",不支持退款申请：PICO退款政策,分类：应用,标签：视频,语言：简体中文,"使用范围：原地站立, 原地坐姿","控制方式：6-DOF 手柄, 3-DOF 手柄, 头控","支持平台：PICO 4, PICO Neo3, PICO Neo3 Eye, PICO Neo3 Pro, PICO Neo2, PICO Neo2 Lite, PICO Neo2 Eye, PICO Neo DK, PICO Neo DKS, PICO Neo2 Wigig, PICO 4 Pro, PICO 4E",版本：9.9.00,更新日期：2023-9-11,大小：138.5 MB,开发者：飞狐信息技术（天津）有限公司,发行商：飞狐信息技术（天津）有限公司,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://tv.sohu.com/,"权限：存储空间, 位置信息, 相机, 麦克风",搜狐视频HD,2023-09-22 00:30:04,2023-09-22 00:32:57
