name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,权限,名称,start,end
永恒国度,简介灵感来自“黑暗之刃”，“黑暗弥赛亚”和“神偷”。玩家必须掌握不同的近战和远程武器，与敌人战斗，并选择使用蛮力或潜行去完成每个任务。灵感来自“黑暗之刃”，“黑暗弥赛亚”和“神偷”。玩家必须掌握不同的近战和远程武器，与敌人战斗，并选择使用蛮力或潜行去完成每个任务。,年龄：16+,支持退款申请：PICO退款政策,分类：游戏,"标签：休闲, 动作",游戏形式：单人,"语言：英语, 简体中文, 韩语, 日语","使用范围：原地站立, 原地坐姿, 房间移动",控制方式：6-DOF 手柄,"支持平台：PICO Neo3 Pro, PICO Neo3, PICO 4, PICO 4 Pro, PICO Neo3 Eye",版本：0.6.9PICO,更新日期：2022-12-2,大小：566.9 MB,开发者：VRKemono,发行商：VRKemono,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://www.vrkemono.com/,"权限：存储空间, 位置信息",永恒国度,2023-09-22 04:02:25,2023-09-22 04:04:13
