name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,权限,名称,start,end
雪堡之争,简介皑皑雪原上突然出现了暴躁的雪人军团。他们不分青红皂白的用雪球攻击无辜的居民，用雪球大战的方式来和他们决一胜负吧！堆砌雪块和冰块建造你强大的冰雪堡垒，利用堡垒进行防守，收集装备武装你进攻的手段。游戏即将推出多人对战模式，敬请期待~！皑皑雪原上突然出现了暴躁的雪人军团。他们不分青红皂白的用雪球攻击无辜的居民，用雪球大战的方式来和他们决一胜负吧！堆砌雪块和冰块建造你强大的冰雪堡垒，利用堡垒进行防守，收集装备武装你进攻的手段。游戏即将推出多人对战模式，敬请期待~！,年龄：8+,支持退款申请：PICO退款政策,分类：游戏,"标签：放松, 动作",游戏形式：多人,"语言：简体中文, 英语, 韩语","使用范围：原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO Neo2, PICO Neo2 Wigig, PICO Neo2 Eye, PICO Neo2 Lite, PICO Neo3 Pro, PICO Neo3 Eye, PICO Neo3",版本：1.516,更新日期：2020-6-1,大小：181.8 MB,开发者：Mythical City Games,发行商：Mythical City Games,开发者隐私政策：隐私政策,"权限：存储空间, 位置信息, 麦克风",雪堡之争,2023-09-22 05:01:52,2023-09-22 05:04:13
