name,简介,年龄,支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,名称,start,end
银河钓手,"简介游玩这款由艾美奖获奖作品《入侵》的创作者创作的钓鱼游戏吧！我们未来的银河英雄，Mac & Cheez，被一种外星海洋生物吞噬，需要你这位勇敢而值得信赖的机器人拯救他们！你可以在遥远的世界捕捉外星鱼，制作太空时代的渔具，完成任务，设计你的未来水族馆，追踪神秘的怪物，来拯救你的朋友们！
-在多个世界捕捉超过60条外星鱼!
-解锁异域情调的渔具!
-超过5小时的沉浸式单人战役!
-用独特的捕鱼技能提升你的钓鱼能力!
-制作独特的物品来提升你的游戏体验!
-装饰您的定制水族馆!
-BaoBab 原创故事!
-获奖原声带!游玩这款由艾美奖获奖作品《入侵》的创作者创作的钓鱼游戏吧！我们未来的银河英雄，Mac & Cheez，被一种外星海洋生物吞噬，需要你这位勇敢而值得信赖的机器人拯救他们！你可以在遥远的世界捕捉外星鱼，制作太空时代的渔具，完成任务，设计你的未来水族馆，追踪神秘的怪物，来拯救你的朋友们！
-在多个世界捕捉超过60条外星鱼!
-解锁异域情调的渔具!
-超过5小时的沉浸式单人战役!
-用独特的捕鱼技能提升你的钓鱼能力!
-制作独特的物品来提升你的游戏体验!
-装饰您的定制水族馆!
-BaoBab 原创故事!
-获奖原声带!",年龄：8+,支持退款申请：PICO退款政策,分类：应用,"标签：冒险, 模拟, 科幻","语言：英语, 简体中文","使用范围：原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO 4 Pro",版本：1.20.230301,更新日期：2023-3-9,大小：1.3 G,开发者：Baobab Studios,发行商：Baobab Studios,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://www.galacticcatch.com/,银河钓手,2023-09-21 00:13:15,2023-09-21 00:15:07
