name,简介,不支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,权限,名称,start,end
支持 PICO 体感追踪器绑在腿部即可追踪全身运动姿态已有体感追踪器，去配对,"简介“PICO 体感追踪器”是一款工具类应用，可用于配对、连接和校准PICO 体感追踪器配件。使用PICO 体感追踪器，你的腿部动作可以在VR应用中被识别，体验全身的体感玩法。
仅支持系统版本V5.5.0以上使用。“PICO 体感追踪器”是一款工具类应用，可用于配对、连接和校准PICO 体感追踪器配件。使用PICO 体感追踪器，你的腿部动作可以在VR应用中被识别，体验全身的体感玩法。
仅支持系统版本V5.5.0以上使用。",不支持退款申请：PICO退款政策,分类：应用,"标签：动作, 运动, 效率工具","语言：简体中文, 英语",使用范围：原地站立,"控制方式：6-DOF 手柄, 3-DOF 手柄","支持平台：PICO 4, PICO Neo3, PICO 4 Pro",版本：1.3.2,更新日期：2023-8-25,大小：40.4 MB,开发者：海南创见未来科技有限公司,发行商：PICO 体感追踪器,开发者隐私政策：隐私政策,开发者服务条款：服务条款,"权限：存储空间, 位置信息",支持 PICO 体感追踪器绑在腿部即可追踪全身运动姿态已有体感追踪器，去配对,2023-09-22 00:23:25,2023-09-22 00:26:15
