name,简介,不支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,权限,名称,start,end
优酷视频,简介《超感星电音》优酷首档电子潮流音乐Feat.竞演类真人秀。 《传家》三凤还巢，易家热闹非凡。秦岚、韩庚、吴谨言、聂远、张楠共同演绎对“家”的守护与传承。优酷正在独家热播中！ 《了不起！舞社》是一档由优酷独播的女子齐舞舞社竞技真人秀节目，集结专业舞者、校园舞者、齐舞爱好者等在内的年轻舞蹈力量，组成舞蹈社团，讲述队员们在经营舞社、创作和表演齐舞历程中的故事。《超感星电音》优酷首档电子潮流音乐Feat.竞演类真人秀。 《传家》三凤还巢，易家热闹非凡。秦岚、韩庚、吴谨言、聂远、张楠共同演绎对“家”的守护与传承。优酷正在独家热播中！ 《了不起！舞社》是一档由优酷独播的女子齐舞舞社竞技真人秀节目，集结专业舞者、校园舞者、齐舞爱好者等在内的年轻舞蹈力量，组成舞蹈社团，讲述队员们在经营舞社、创作和表演齐舞历程中的故事。,不支持退款申请：PICO退款政策,分类：应用,标签：视频,语言：简体中文,"使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO Neo3 Pro, PICO Neo3, PICO Neo3 Eye, PICO 4, PICO 4 Pro",版本：11.0.8,更新日期：2023-1-20,大小：68.9 MB,开发者：优酷信息技术（北京）有限公司,发行商：优酷信息技术（北京）有限公司,开发者隐私政策：隐私政策,"权限：存储空间, 位置信息, 相机, 麦克风",优酷视频,2023-09-21 00:32:59,2023-09-21 00:34:08
