name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者网站,权限,名称,start,end
超自然侦探: 逃离90年代,"简介快来看看《超自然侦探：逃离80年代》的全新续集吧！
您将扮演一名痴迷于超自然现象的侦探，任务是寻找一名在1997年消失于一座废弃旧商场的女孩。
调查废弃旧商场里的灵异旧游戏厅，试图找到失踪的女孩！
老游戏机一如既往地运行着 - 在寻找线索的同时，玩玩经典的街机游戏，如投球机、空气曲棍球、篮球机、弹球机等等！
在这场VR密室逃脱冒险中，探索游戏厅，解锁隐藏的秘密，破解未知的谜题，玩玩精彩的90年代复古街机游戏！
注意：本游戏未设置突发惊吓！只有令人毛骨悚然的游戏气氛。快来看看《超自然侦探：逃离80年代》的全新续集吧！
您将扮演一名痴迷于超自然现象的侦探，任务是寻找一名在1997年消失于一座废弃旧商场的女孩。
调查废弃旧商场里的灵异旧游戏厅，试图找到失踪的女孩！
老游戏机一如既往地运行着 - 在寻找线索的同时，玩玩经典的街机游戏，如投球机、空气曲棍球、篮球机、弹球机等等！
在这场VR密室逃脱冒险中，探索游戏厅，解锁隐藏的秘密，破解未知的谜题，玩玩精彩的90年代复古街机游戏！
注意：本游戏未设置突发惊吓！只有令人毛骨悚然的游戏气氛。",年龄：16+,支持退款申请：PICO退款政策,分类：游戏,"标签：解谜, 模拟, 冒险",游戏形式：单人,"语言：英语, 简体中文, 德语, 日语, 韩语, 法语, 西班牙语, 意大利语",使用范围：房间移动,控制方式：6-DOF 手柄,"支持平台：PICO Neo3, PICO 4, PICO 4 Pro",版本：1.18,更新日期：2023-3-30,大小：2.6 G,开发者：LunaBeat,发行商：LunaBeat,开发者隐私政策：隐私政策,开发者网站：http://www.lunabeat.com,权限：存储空间,超自然侦探: 逃离90年代,2023-09-21 02:21:33,2023-09-21 02:22:51
