name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,名称,start,end
迷你都市,"简介伟大的城市创造者，欢迎来到VR城市建设模拟游戏“迷你都市”。一起来创建你自己的城市，看着它从一个不起眼的村庄到一个繁华的大都市。科学设计布局并战略性地规划便利设施，打造让公民幸福感爆棚的完美城市。容易上手但又充满无限可能，迷你都市让你发挥更大的创作空间！
——轻松的VR游戏，有着精美的音乐，田园诗般的岛屿环境并且易于上手。
——绘制道路与房屋，为您的公民带来幸福感，让城市蓬勃发展！
——便利地探索、倾斜到你的立体城市，近距离查看你的作品，看着你的城市变得栩栩如生
——简单、轻松又有趣，非常适合城市建设游戏的新手。伟大的城市创造者，欢迎来到VR城市建设模拟游戏“迷你都市”。一起来创建你自己的城市，看着它从一个不起眼的村庄到一个繁华的大都市。科学设计布局并战略性地规划便利设施，打造让公民幸福感爆棚的完美城市。容易上手但又充满无限可能，迷你都市让你发挥更大的创作空间！
——轻松的VR游戏，有着精美的音乐，田园诗般的岛屿环境并且易于上手。
——绘制道路与房屋，为您的公民带来幸福感，让城市蓬勃发展！
——便利地探索、倾斜到你的立体城市，近距离查看你的作品，看着你的城市变得栩栩如生
——简单、轻松又有趣，非常适合城市建设游戏的新手。",年龄：8+,支持退款申请：PICO退款政策,分类：游戏,"标签：休闲, 模拟, 策略",游戏形式：单人,"语言：简体中文, 繁体中文, 英语, 德语, 法语, 日语, 韩语, 西班牙语","使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO 4 Pro",版本：1.0.4,更新日期：2022-12-9,大小：443.6 MB,开发者：Purple Yonder,发行商：nDreams,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://ndreams.com/games/little-cities,迷你都市,2023-09-21 02:17:43,2023-09-21 02:20:37
