name,简介,支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,权限,名称,start,end
展开,"简介交互式VR体验《战后家园》带你走进伊拉克城市费卢杰。费卢杰曾被伊斯兰国占领，近期才得到解放。尽管战争已经结束，但这座城市仍危机四伏。埋藏家中和街区的即时爆炸装置让重返家园的难民充满恐惧。战火停息后，阿迈德和家人回到家中，然而此时的家园已经面目全非。
在《战后家园》里，阿迈德向你讲述他的故事，邀请你走进他的家，这个处处显示出战争创伤的家。
在阿迈德分享他对这个可能隐藏着炸弹的家的恐惧时，观众可以自由地在家中步行，或通过传送来探索这个家。观众也可以通过空间里的360°视频，见证他房子四壁之外的生活。听阿迈德讲述战争对他造成的损失，以及他对家庭、国家和世界的希望。了解人们如何将对家园的热爱转变为恐惧的。交互式VR体验《战后家园》带你走进伊拉克城市费卢杰。费卢杰曾被伊斯兰国占领，近期才得到解放。尽管战争已经结束，但这座城市仍危机四伏。埋藏家中和街区的即时爆炸装置让重返家园的难民充满恐惧。战火停息后，阿迈德和家人回到家中，然而此时的家园已经面目全非。
在《战后家园》里，阿迈德向你讲述他的故事，邀请你走进他的家，这个处处显示出战争创伤的家。
在阿迈德分享他对这个可能隐藏着炸弹的家的恐惧时，观众可以自由地在家中步行，或通过传送来探索这个家。观众也可以通过空间里的360°视频，见证他房子四壁之外的生活。听阿迈德讲述战争对他造成的损失，以及他对家庭、国家和世界的希望。了解人们如何将对家园的热爱转变为恐惧的。",支持退款申请：PICO退款政策,分类：应用,标签：视频,"语言：简体中文, 英语, 法语","使用范围：房间移动, 原地站立",控制方式：6-DOF 手柄,"支持平台：PICO 4 Pro, PICO 4, PICO Neo3",版本：1.9,更新日期：2023-8-17,大小：961.8 MB,开发者：NowHere Media,"发行商：NowHere Media, Sandman Studios",开发者隐私政策：隐私政策,权限：存储空间,展开,2023-09-22 03:16:45,2023-09-22 03:17:58
