name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,名称,start,end
Shave & Stuff,"简介沉浸式化身理发师和纹身师，随心所欲地使用工具，充分发挥想象力，满足客户需求，亦或是天马行空，享受纯粹的创作乐趣！成为新造型大师！ 

想给某人剃光头？没问题！
想做一个五颜六色的朋克发型吗？没问题！
想重新长出一头秀发？可以，没问题！

多种工具，任您选择：
* 理发器，用于修剪出有趣的造型
* 剃须刀，用于确保干净光洁的脸颊
* 大量的染发罐，用于创造丰富多彩的体验
* 生发剂，因为我们相信科学
* 吹风机，用于吹干头发
* 梳子，用于整理造型
* 眼镜，用于造型点缀
* 纹身模版，用于轻松制作纹身图案，增添乐趣
* 纹身枪，用于艺术表现
* 纹身清洗工具，用于皮肤护理
* 耳环，用于增添个性
* 更多有趣内容！沉浸式化身理发师和纹身师，随心所欲地使用工具，充分发挥想象力，满足客户需求，亦或是天马行空，享受纯粹的创作乐趣！成为新造型大师！ 

想给某人剃光头？没问题！
想做一个五颜六色的朋克发型吗？没问题！
想重新长出一头秀发？可以，没问题！

多种工具，任您选择：
* 理发器，用于修剪出有趣的造型
* 剃须刀，用于确保干净光洁的脸颊
* 大量的染发罐，用于创造丰富多彩的体验
* 生发剂，因为我们相信科学
* 吹风机，用于吹干头发
* 梳子，用于整理造型
* 眼镜，用于造型点缀
* 纹身模版，用于轻松制作纹身图案，增添乐趣
* 纹身枪，用于艺术表现
* 纹身清洗工具，用于皮肤护理
* 耳环，用于增添个性
* 更多有趣内容！",年龄：8+,支持退款申请：PICO退款政策,分类：游戏,"标签：动作, 休闲, 卡通",游戏形式：单人,"语言：英语, 简体中文","使用范围：原地站立, 房间移动, 原地坐姿","控制方式：6-DOF 手柄, 头控","支持平台：PICO 4, PICO 4 Pro, PICO Neo3",版本：1.8.3cn,更新日期：2023-9-11,大小：193.2 MB,开发者：HyperVR Games,发行商：HyperVR Games,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://shavenstuff.com,Shave & Stuff,2023-09-21 00:37:56,2023-09-21 00:40:11
