name,简介,年龄,支持退款,分类,标签,游戏形式,语言,名称,start,end
超级滑翔翼 2,"简介运动控制！ 我们开拓性的运动控制系统得到了大幅改进！使用虚拟的双手与飞行器进行全面交互与控制。别忘了展开起落架！ 多种多样的游戏体验！ 数十种任务类型！前一分钟还驾着战机与敌机缠斗，下一分钟，或许就在超轻型飞行器上拿着飞镖手枪打爆气球。
游戏特性
 -- 使用虚拟双手驾驶 5 款独特飞行器（包括一款直升机！），获得无与伦比的精彩沉浸式体验！ 
 -- 探索 4 座手工精心制作的岛屿！
 -- 整个世界充满了鲜活的生命！ 欢迎回到《超级滑翔翼 2》，飞行员！运动控制！ 我们开拓性的运动控制系统得到了大幅改进！使用虚拟的双手与飞行器进行全面交互与控制。别忘了展开起落架！ 多种多样的游戏体验！ 数十种任务类型！前一分钟还驾着战机与敌机缠斗，下一分钟，或许就在超轻型飞行器上拿着飞镖手枪打爆气球。
游戏特性
 -- 使用虚拟双手驾驶 5 款独特飞行器（包括一款直升机！），获得无与伦比的精彩沉浸式体验！ 
 -- 探索 4 座手工精心制作的岛屿！
 -- 整个世界充满了鲜活的生命！ 欢迎回到《超级滑翔翼 2》，飞行员！",年龄：16+,支持退款申请：PICO退款政策,分类：游戏,"标签：模拟, 动作, 冒险",游戏形式：单人,"语言：英语, 简体中文, 德语, 法语, 日语, 韩语, 西班牙语, 意大利语",超级滑翔翼 2,2023-09-22 02:09:47,2023-09-22 02:13:23
