name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,名称,start,end
烧烤保卫战,简介你可以向想偷你啤酒的袋鼠扔回旋镖保护自己的啤酒，为你的伙伴做饭的同时，记得保护你的澳洲烧烤！你将在不同的动物来袭下在不同的场景中烹饪不同的食物，在澳大利亚野生动物群的混乱中努力生存下来吧。更有无尽的街机模式等你挑战！你可以向想偷你啤酒的袋鼠扔回旋镖保护自己的啤酒，为你的伙伴做饭的同时，记得保护你的澳洲烧烤！你将在不同的动物来袭下在不同的场景中烹饪不同的食物，在澳大利亚野生动物群的混乱中努力生存下来吧。更有无尽的街机模式等你挑战！,年龄：8+,支持退款申请：PICO退款政策,分类：游戏,"标签：动作, 休闲, 卡通",游戏形式：单人,"语言：英语, 简体中文, 德语, 日语, 法语, 韩语, 葡萄牙语, 波兰语, 西班牙语, 意大利语","使用范围：房间移动, 原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO 4, PICO Neo3, PICO Neo3 Pro, PICO Neo3 Eye, PICO 4 Pro",版本：1.0.1,更新日期：2022-12-15,大小：563.7 MB,开发者：Witty Platypus,发行商：Spelkollektivet,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://beersandboomerangs.com/,烧烤保卫战,2023-09-22 05:09:46,2023-09-22 05:11:48
