name,简介,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,权限,名称,start,end
暴走街区,简介暴走街区 是一款高强度虚拟现实跑酷冒险游戏。你将在未来都市的屋顶上穿梭，为生存而战。现在就化身跑酷大师，在这场紧张而刺激的冒险中跳跃、摇摆、翻滚、射击吧。暴走街区 是一款高强度虚拟现实跑酷冒险游戏。你将在未来都市的屋顶上穿梭，为生存而战。现在就化身跑酷大师，在这场紧张而刺激的冒险中跳跃、摇摆、翻滚…﻿﻿﻿﻿,支持退款申请：PICO退款政策,分类：游戏,"标签：射击, 动作, 运动","游戏形式：单人, 多人","语言：简体中文, 英语, 日语, 德语, 法语, 西班牙语, 意大利语, 韩语",使用范围：原地站立,控制方式：6-DOF 手柄,"支持平台：PICO Neo3 Pro, PICO Neo3, PICO Neo3 Eye, PICO 4, PICO 4 Pro",版本：1.5,更新日期：2022-8-9,大小：3.4 G,开发者：Joy Way,发行商：Joy Way,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://joyway.games/,"权限：存储空间, 麦克风",暴走街区,2023-09-21 02:04:48,2023-09-21 02:06:14
