name,简介,年龄,支持退款,分类,标签,游戏形式,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,开发者服务条款,开发者网站,权限,名称,start,end
国际象棋俱乐部,"简介有史以来最伟大的战略游戏! 选择一个令人惊叹的环境，挑战你的朋友，我们的人工智能，或世界各地数以百万计的国际象棋爱好者之一。 

主要特点
- 与朋友或人工智能对弈
- 头像和语音IP
- 休闲和评级比赛
- 追踪你的行动历史
- 不同的时间规则
- 4种环境。大宫殿、巨石阵和埃舍尔 大师花园
- 战斗动画和声音效果有史以来最伟大的战略游戏! 选择一个令人惊叹的环境，挑战你的朋友，我们的人工智能，或世界各地数以百万计的国际象棋爱好者之一。 

主要特点
- 与朋友或人工智能对弈
- 头像和语音IP
- 休闲和评级比赛
- 追踪你的行动历史
- 不同的时间规则
- 4种环境。大宫殿、巨石阵和埃舍尔 大师花园
- 战斗动画和声音效果",年龄：8+,支持退款申请：PICO退款政策,分类：游戏,"标签：策略, 社交, 运动","游戏形式：多人, 单人","语言：英语, 繁体中文, 西班牙语, 德语, 日语, 法语, 韩语",使用范围：原地坐姿,控制方式：6-DOF 手柄,"支持平台：PICO Neo2, PICO Neo3, PICO 4, PICO 4 Pro, PICO Neo2 Lite",版本：1.6.09,更新日期：2023-3-1,大小：699.9 MB,开发者：Odders Lab,发行商：Odders Lab,开发者隐私政策：隐私政策,开发者服务条款：服务条款,开发者网站：https://chessclubvr.com,"权限：存储空间, 麦克风",国际象棋俱乐部,2023-09-22 02:57:13,2023-09-22 02:59:36
