name,简介,支持退款,分类,标签,语言,使用范围,控制方式,支持平台,版本,更新日期,大小,开发者,发行商,开发者隐私政策,权限,名称,start,end
MultiBrush,简介在《MultiBrush》中，你可以在VR世界中完全自由地绘画。令人难以置信的各种画笔和强大的功能都能给你带来前所未有的绘画体验，激发灵感，妙新创造，赶快叫上你的小伙伴加入吧！一起创造属于你们的杰作！在《MultiBrush》中，你可以在VR世界中完全自由地绘画。令人难以置信的各种画笔和强大的功能都能给你带来前所未有的绘画体验，激发灵感，妙新创造，赶快…﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿,支持退款申请：PICO退款政策,分类：应用,"标签：教育, 放松, 休闲","语言：简体中文, 英语, 日语, 韩语","使用范围：原地站立, 原地坐姿",控制方式：6-DOF 手柄,"支持平台：PICO Neo3, PICO Neo2, PICO Neo2 Lite, PICO Neo2 Eye, PICO 4, PICO 4 Pro, PICO Neo3 Pro, PICO Neo3 Eye",版本：0.130b-release,更新日期：2022-10-20,大小：235.6 MB,开发者：Rendever,发行商：Rendever,开发者隐私政策：隐私政策,"权限：存储空间, 麦克风",MultiBrush,2023-09-21 00:44:13,2023-09-21 00:46:11
