game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required
Vrkout: Squat,Velcome to Vrkout. In zis app you vill do Bodyweight Squats.,3+,Single User,"Standing, Roomscale","Hand Tracking, Touch Controllers","Quest, Quest 2, Meta Quest Pro",", Fighting, Medicine, Productivity",English,1.0,Alexotronic,Alexotronic,https://sites.google.com/view/vrkout,"Apr 16, 2022","https://www.oculus.com/experiences/quest/5328414287174796/?utm_source=oculusapplab.com&store=quest&item_id=5328414287174796&r=1, https://sites.google.com/view/vrkout/privacy",Terms of Service,501.3 MB
