game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
RoboWreckersVR,You have just opened your hammer factory and the Robos want to sabotage it! Defend against the waves of Robos by throwing the factory's various types of hammers at them!,3+,Single User,"Standing, Sitting",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Action, Arcade",English,1.32,Edgar J Lopez,Edgar J Lopez,https://edgarjlopez.com/,"Aug 31, 2021","https://www.oculus.com/experiences/quest/4457574110973956/?utm_source=oculusapplab.com&store&item_id=4457574110973956&r=1, https://edgarjlopez.com/robowreckersvr_privacypolicy.html",392.0 MB
