game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1,review_2,review_3,review_4,review_5
Funky Fungus,"Welcome to Funky Fungus! In this game, you use your hands to move around! This game had a lot of effort put into it. So please if you could, leave us a good review!",7+,Multiplayer,"Standing, Roomscale",Touch Controllers,"Quest 2, Meta Quest Pro",Games,", Action, Adventure",English,2.3.0.0,Solaris Studios,Solaris Studios,https://sites.google.com/view/funkyfungus/home,"May 11, 2023","https://www.oculus.com/experiences/quest/6367076350025176/?utm_source=oculusapplab.com&store=quest&item_id=6367076350025176&r=1, https://sites.google.com/view/funkyfungus/privacy-policy",Terms of Service,259.9 MB,"Very Amazing In Release, everything looks sick I’m glad people enjoy my models ingame, great literally the second it released",The game is good,Its ok,"ok, maybe my last review was a bit too harsh but it would be nice if y’all would fix the smooth camera","It released very quick and had some bugs and updates, but it was still very fun and I’m trusted for it"
