game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3
Walk Around Planes,This app is a simple exploration of aircraft sitting on a ramp. You're able to walk around and look at the different aircraft. The user is able to interact with a few spheres as well.,3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Entertainment,", Education",English,2.1.1,MMLL Enterprises LLC,MMLL Enterprises LLC,http://mmllenterprises.com/,"Jan 30, 2023","https://www.oculus.com/experiences/quest/5812131332233054/?utm_source=oculusapplab.com&store=quest&item_id=5812131332233054&r=1, http://mmllenterprises.com/privacy.html",103.2 MB,If honestly rather spend 1 week in jail than a minute playing this game,None,Good for exploring VR. You can walk around a few planes sitting on the ramp.
