game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Boxed,Boxed is your classic match 3 game taken to the virtual space. You enter in Boxed village and are quickly surrounded by rings of boxed that you must destroy in order to hit your targets and advance. Match 3 of the same color or eliminate massive amounts of boxes with special balls. Boxed will test your puzzle mind and your arm strength. Hop on in and get throwing,3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Casual, Puzzle, Strategy",English,0.6,Globe Otter,Globe Otter,http://globeotter.com/,"Aug 16, 2021","https://www.oculus.com/experiences/quest/4343490289009185/?utm_source=oculusapplab.com&store&item_id=4343490289009185&r=1, https://globeotter.com/ppolicy.html",99.1 MB
