game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3,review_4,review_5
Monkey See Monkey Doo Doo,"Swing through the floating jungles of the Bermuda Triangle as you race against other players to collect bananas to trade for the hottest monkey merch. Fling doo doo at other players to steal their bananas and send them plummeting to the hungry croc below. Be prepared to break a sweat in this fast-paced, multiplayer adventure!",3+,"Multiplayer, Single User","Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,"Action, Social, Sports",English,"1.9.10
(LIVE)",Continuum XR,Clique Games,https://www.monkeydoovr.com/,"Jan 31, 2023","https://www.oculus.com/experiences/quest/5635852399856124/?utm_source=oculusapplab.com&store=quest&item_id=5635852399856124&r=1, https://www.clique.games/privacy-policy",914.7 MB,Monke monke monke! ⠀╱▔▔▔▔▔╲⠀⠀⠀ ⠀╱⠀⠀╱▔╲╲╲▏⠀⠀ ╱⠀⠀╱━╱▔▔▔▔▔╲━╮⠀⠀ ▏⠀▕┃▕╱▔╲╱▔╲▕╮┃⠀⠀ ▏⠀▕╰━▏▊▕▕▋▕▕━╯⠀⠀ ╲⠀⠀╲╱▔╭╮▔▔┳╲╲⠀⠀⠀ ⠀╲⠀⠀▏╭━━━━╯▕▕⠀⠀⠀ ⠀⠀╲⠀╲▂▂▂▂▂▂╱╱⠀⠀⠀ ⠀⠀⠀⠀▏⠀⠀⠀⠀⠀⠀⠀⠀⠀╲⠀ ⠀⠀⠀⠀▏⠀⠀⠀⠀⠀⠀▕╲⠀⠀╲ ⠀╱▔╲▏⠀⠀⠀⠀⠀⠀▕╱▔╲▕ ⠀▏ ⠀⠀⠀╰⠀⠀⠀⠀╯⠀⠀⠀▕▕ ⠀╲⠀⠀⠀╲⠀⠀⠀⠀╱⠀⠀⠀╱⠀╲ ⠀⠀╲⠀⠀▕▔▔▔▔▏⠀⠀╱╲╲╲▏ ⠀╱▔⠀⠀▕⠀⠀⠀⠀▏⠀⠀▔╲▔▔ ⠀╲▂▂▂╱⠀⠀⠀⠀╲▂▂▂╱⠀ Press helpful for 1 banana ñðw. ⬇️,🇺🇳🇦🇫🇦🇽🇦🇱🇩🇿🇦🇸🇦🇩🇦🇴🇦🇮🇦🇶🇦🇬🇦🇷🇦🇲🇦🇼🇦🇺🇦🇹🇦🇿🇧🇸🇧🇭🇧🇩🇧🇧🇧🇾🇧🇪🇧🇿🇧🇯🇧🇲🇧🇹🇧🇴🇧🇦🇧🇼🇧🇷🇻🇬🇧🇳🇧🇬🇧🇫🇧🇮🇰🇭🇨🇲🇨🇦🇮🇨🇨🇻🇧🇶🇰🇾🇨🇫🇹🇩🇮🇴🇨🇱🇨🇳🇨🇽🇨🇨🇨🇴🇰🇲🇨🇬🇨🇩🇨🇰🇨🇷🇨🇮🇭🇷🇨🇺🇨🇼🇨🇾🇨🇿🇩🇰🇩🇯🇩🇲🇩🇴🇪🇨🇪🇬🇸🇻🇬🇶🇪🇷🇪🇪🇸🇿🇪🇹🇪🇺🇫🇰🇫🇴🇫🇯🇫🇮🇫🇷🇬🇫🇵🇫🇹🇫🇬🇦🇬🇲🇬🇪🇩🇪🇬🇭🇬🇮🇬🇷🇬🇱🇬🇩🇬🇵🇬🇺🇬🇹🇬🇬🇬🇳🇬🇼🇬🇾🇭🇹🇭🇳🇭🇰🇭🇺🇮🇸🇮🇳🇮🇩🇮🇷🇮🇶🇮🇪🇮🇲🇮🇹🇯🇲🇯🇵🇯🇪🇯🇴🇰🇿🇰🇪🇰🇮🇽🇰🇰🇼🇰🇬🇱🇦🇱🇻🇱🇧🇱🇸🇱🇷🇱🇾🇱🇮,"I purchased in app add ons both showing price 0.01 cents. When I checked my bank account, the charges that were unlawfully taken from my bank account were $137.99 and $6.66. Oculus support team, state they are unable to refund as it is against there policy even if incorrect amounts have been charged. I have emailed the developers, but have yet to contact me. I hope this saves others from ending up in the situation I am in.",⠀⠀⠀⠀⠀⠀⠀⢀⡠⠤⠖⢒⠂⢤⣀⠀⠀⠀⠀⠀⠀ ⢀⣀⠀⠀⠀⢠⠖⠁⠀⠀⠀⠀⠀⠀⠢⣥⣢⠀⠀⣠⣤ ⣟⣿⠀⣰⡿⠿⠷⠶⣄⠀⠀⠀⢠⠾⠟⠛⠛⢷⢀⣿⣇ ⠿⡂⢴⠁⠀⠀⠀⢀⠈⠆⠠⣮⣴⢤⡀⣀⣸⣗⣶⡧⠒ ⠀⠀⢹⠀⠀⠴⣺⣿⣿⠇⠀⠀⠛⡿⣽⣿⣽⠿⠛⢻⠀ ⠀⠀⡌⠀⠀⠈⠉⢩⠀⠀⠀⠀⠀⣸⣒⣄⠀⠀⠀⠀⠇ ⠀⠀⡇⠀⢀⡴⠖⠉⠛⠓⠲⠶⠾⠿⠿⠿⢏⡳⡀⠄⣾ ⠀⠀⠃⠀⠞⠀⣀⣀⣀⣀⣀⣀⣀⣤⣤⣶⣿⣇⢧⠀⣿ ⠀⠀⡄⠀⠀⠀⠈⠫⢽⣽⣉⣹⣁⣧⣿⠟⣱⣿⣾⢀⣿ ⠀⠀⢃⠀⠀⠀⠀⠀⠀⠉⠙⠩⠤⠭⣶⣋⡟⢸⢁⣿⠏ ⠀⠀⠀⠱⡀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠛⠝⡇⣘⡾⠋⠀ ⠀⠀⠀⠀⠈⠢⣀⠀⠀⠀⠀⠀⠀⠀⣠⣴⣷⠋⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠑⠠⠤⠤⠤⠤⠾⠟⠋⠁⠀⠀⠀⠀,This game is absolutely amazing. The mechanics are different and the doo doo throwing is amazing as well. I have been playing since the first week it came out. Oh and the lore is super nice too I love lore in games like that and it is very exciting. This game is a must download💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩🐵🐵🐵🐵🐵🐵🐵🐵🐵🐵🐵🐵🙈🙊🙊🙈🙈🙊🙈🙊🐵🐒🐒🐒🐒🐒🐒🦍🦍🦍🦍🦍🦍🦍🦍🦧🦧🦧🦧🦧🦧🦧🦧
