game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Rustavi Metallurgical Plant,"Rustavi Metallurgical Plant’s Steel melting Workshop uses an electrical arc furnace and a continuous casting machine for producing square and round billets, Rebar Rolling Workshop produces reinforcing bars and Pipe Rolling Workshop produces hot-rolled large diameter seamless pipes.",3+,Single User,"Sitting, Standing","Touch Controllers, Hand Tracking","Quest, Quest 2, Meta Quest Pro","360 Experience (non-game), Documentary & History, Educational",English,1.0,VRex Immersive,VRex Immersive Inc.,https://vrexbox.com/,"Dec 1, 2021","https://www.oculus.com/experiences/quest/4435466853216611/?utm_source=oculusapplab.com&store=quest&item_id=4435466853216611&r=1, http://privacy.vrexbox.com/",2.16 GB
