game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3
Cyberion,Cyberion is a multiplayer action and adventure game where up to 4 players cooperate and battle enemies in hopes of restoring and rebuilding a futuristic planet. Features: * 1-4 players * An in-depth story with 20+ missions * 50+ hours of gameplay * RPG-style leveling system * 8 unique characters and 11 unique weapons * Plus much more!,3+,"Single User, Multiplayer, Co-op","Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Action, Adventure",English,0.1,ZT Interactive,ZT Interactive,https://interactivezt.com/cyberion/,"Apr 10, 2023","https://www.oculus.com/experiences/quest/5967893503265890/?utm_source=oculusapplab.com&store=quest&item_id=5967893503265890&r=1, https://interactivezt.com/cyberion/privacy/",796.1 MB,Amazing 🤩,I dont like this game,My gran didn't like it :(
