game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
BooBot,BooBot is a robotics simulator with the objective of introducing learners to the fundamental robot control procedure Sense Plan Act (SPA). A secondary objective is to introduce the concepts of assembly-style programming. Programming is via a web-interface (easiest to access on a computer); there is a full programming guide and a series of walkthroughs. ,3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Educational",English,"0.3
(LIVE)",ICT So Easy,ICT So Easy ltd,https://ictsoeasy.co.uk/boobot,"May 12, 2022","https://www.oculus.com/experiences/quest/7887928157899724/?utm_source=oculusapplab.com&store&item_id=7887928157899724&r=1, https://ictsoeasy.co.uk/boobot/privacy.php",96.6 MB
