game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
Zen Republic HQ,"Visit Zen Republic Headquarters, where you can meet new friends, dance, play instruments and shoot magical projectiles from your bare hands! We also host events with interactive media and are building a community of like-minded people to help us shape this metaverse.",3+,"Multiplayer, Co-op, Single User","Sitting, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Art/Creativity, Social, Space/Universe",English,0.31,Zen Republic,Zen Republic,https://www.zenrepublic.space/metaverse,"Jun 29, 2021","https://www.oculus.com/experiences/quest/3877529912337980/?utm_source=oculusapplab.com&store=quest&item_id=3877529912337980&r=1, https://www.privacypolicies.com/live/2d0bee0e-e333-41f4-8bd0-13dfcf9d12b1",409.4 MB,I liked the big cigars.
