game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Master Show VR,"Two game modes: Stage simulator & Stage defender 36 characters to create your stage. 9 musicians with these instruments: electric guitar, drums, bass guitar, music keyboard, piano, violin, bongo drum, trumpet and saxophone. 18 singers of different styles in two genres, female and male. K-pop, pop, classic pop, rap, reggae, ballad, rock, guitarist and pianist. 9 fun dancers and chorus girls to set the stage: Dancing girl, dancing boy, bear, happy face, led costume, female choir, male choir, mysterious choristers.",7+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Simulation",English,3,Bunker Surfer,Bunker Surfer,https://bunkersurfer.com/,"Dec 22, 2022","https://www.oculus.com/experiences/quest/5957586430947789/?utm_source=oculusapplab.com&store=quest&item_id=5957586430947789&r=1, https://bunkersurfer.com/privacypolicy-mastershow",100.8 MB
