game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
The State of Global Peace – Sundance Preview,"This Virtual Reality (VR) experience tells the story about the global state of peace. It is the first-ever immersive experience based on an official report from the United Nations Secretary-General to the General Assembly. It highlights the evolving nature of armed conflict and violence and sheds light on major trends related to global peace and security today, including rising inequality, militarization, the loss of biodiversity, and the impact of climate change. This innovative VR experience is launched on the occasion of the UN’s 75th anniversary and the Nelson Mandela Decade of Peace.",3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Educational, Narrative",English,0.1,UNDPPA IC,UN DPPA Innovation Cell,https://futuringpeace.org/,"Jan 18, 2022","https://www.oculus.com/experiences/quest/4376272775829542/?utm_source=oculusapplab.com&store=quest&item_id=4376272775829542&r=1, https://futuringpeace.org/about/",601.8 MB,"...and dense in a technical capacity, it just goes on too long."
