game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3,review_4,review_5
Don't Upset Bobby,"Halloween Update is live! Enjoy the spooky decorations and the new puzzle! :D Don't upset Bobby is an atmospheric puzzle horror game, features three puzzles of varying challenge, and a fun yet spooky environment to interact with. Take on the challenge and compare your scores with your friends to see who can complete the puzzle quickest! Do you dare to take on the challenge? Better not keep Bobby waiting... Don’t Upset Bobby was birthed from a game jam in 2019 and we’ve decided to polish it up and upload a demo of it for you all to play! We hope you have fun with this small and creative experience! Features: -Three fun building block style puzzles that increase in difficulty -Fun and stressful gameplay -Fully physics based! You can interact with most things!",7+,Single User,"Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Arcade, Horror, Puzzle",English,"1.01
(LIVE)",Don't Look Digital,Don't Look Digital,https://dontlook.digital/,"Aug 2, 2021","https://www.oculus.com/experiences/quest/4076422569088613/?utm_source=oculusapplab.com&store=quest&item_id=4076422569088613&r=1, https://docs.google.com/document/d/1e28DSircxgz5TjDWOw_z4T00yAEvEiCEpeUjR4VcdO0/edit",290.8 MB,It’s so fun to play but you have to have a good boundary and not have a just height on in setting!?!? But it’s so fun 🤩 and just amazing,It's a fun game its so scarry😨😱,Tvyvyvhvb,Great game to scare newcomers into VR,"The audio creeps up on you, the imagery convinces you you’re in serious danger, using your touch controllers is so natural you forget you’re not really there, and the puzzles are just challenging enough to make you sweat but not leave you feeling completely frustrated. Quick experience. Super satisfying download. Just don’t play it right before bed!"
