game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
Archery Land,"You became a warrior who was called by the goddess to protect the shrine of water. As evening approaches, monsters aiming for the Shrine of Water appear. Warrior! Pass 6 ordeals to protect the shrine of water from monsters. And become a legendary warrior who protects the shrine of water and protects the goddess by killing monsters! Also, Be the greatest warrior in a breathtaking 1v1 battle with other warriors in the arena of Archery Land.",3+,Multiplayer,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Arcade, Shooter, Sports","English, Chinese (China), Korean","1.7
(LIVE)",Looksten Inc.,Looksten Inc.,http://www.looksten.com/,"Sep 1, 2022","https://www.oculus.com/experiences/quest/3918533224924843/?utm_source=oculusapplab.com&store=quest&item_id=3918533224924843&r=1, http://looksten.com/privacy-policy-archeryland/?ckattempt=1",1.32 GB
