game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
ElectroSwing,"Electro Swing is all about swinging around obstacles while listening to great music. The goal is to reach the end before the time runs out, and without touching anything! If you're successful you will unlock the ability to discover countless randomly generated worlds. Once you find one you love, you can share the seed with your friends so they can try it too. So put on your dancing shoes and get ready for some Electro Swing!",3+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Arcade, Casual, Music",English,1,Foresight Studios,Foresight Studios LLC,https://electroswingvr.com/,"Aug 21, 2022","https://www.oculus.com/experiences/quest/5253768518043212/?utm_source=oculusapplab.com&store=quest&item_id=5253768518043212&r=1, https://electroswingvr.com/privacy-policy/",703.9 MB
