game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
AI Artathon Art Gallery,. The place reprsent the mountains of Riyadh City This is the top 10 artworks in the AI Artathon 2020,3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Art/Creativity",English,1,Abdullah Ba Mashmos,Abdullah Ba Mashmos,https://backyardex.com/,"Sep 10, 2021","https://www.oculus.com/experiences/quest/4740356049314897/?utm_source=oculusapplab.com&store=quest&item_id=4740356049314897&r=1, https://backyardex.notion.site/Oculus-Privacy-Policy-cc756d8c517544888391f3062c928e5d",361.4 MB
