game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1
Super Squash,Use special abilities to destroy the targets! Use tricky shots to clear all stages as fast as possible!,3+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Arcade, Casual, Sports",English,1.0,SuperAppli Inc,SuperAppli Inc,https://www.super-appli.co.jp/en/super-squash,"Jul 14, 2021","https://www.oculus.com/experiences/quest/4124054957712120/?utm_source=oculusapplab.com&store=quest&item_id=4124054957712120&r=1, https://www.super-appli.co.jp/en/privacypolicy",Terms of Service,81.9 MB,"Don’t hesitate. It’s free. Download the game right now! This game shocked me. I found myself enjoying this game much more than I thought I would. The only thing this game needs is an endless mode, modifiers, and more power-ups to give it some more replayability. Right now it’s pretty short, but so worth your time!"
