game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
You've Got Mail - Stealth Office Simulator,"You've Got Mail - Stealth Office Simulator is a stealth game that is simple to learn yet deceptively hard to master. You work the mail room at Greedy Inc. It is Friday evening and the bosses are looking for employees to work the weekend. You have to finish your mail room deliveries before they catch you and ruin your plans. You've Got Mail is a game that will test your memory, push your time management, challenge your patience and test your nerves. Are you good enough?",3+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Arcade, Puzzle, Strategy",English,2,John Ray Games,John Ray Games,https://johnray32875.wixsite.com/johnraygames,"Nov 22, 2022","https://www.oculus.com/experiences/quest/5631025370338266/?utm_source=oculusapplab.com&store=quest&item_id=5631025370338266&r=1, https://johnray32875.wixsite.com/johnraygames/youvegotmail",132.0 MB,if you get caught i cant seem to get another parcel back in the stock room. i have to quit and start again. but I'm not very techy and i'm sure there's probably a way of getting a new package with out restarting. let me know if you find out how to do it lol .
