game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required
Arena Jam,"Arena Jam is a free-to-play hero shooter that has a transformative impact the player. Becoming the ultimate champion is more than just your fighting skills and your ability to talk trash. It is the mindset and emotional control of a true champion that defines you as a legend in the arena and in life. Arena Jam is a virtual martial art that takes the fun and excitement of your favorite fast-paced shooter and combines it with the lessons and mindfulness of your favorite meditation app. The arena is our dojo, a place to fight each other, learn from each other, and get the best out of each other. Features: Start as the Powerful Soldier Class. With 6 abilities and an ultimate, you’ll be more jacked than your favorite 80’s action hero! Are You Not Entertained? The arena never gets old with 5 different game modes to play including 1v1, 2v2, 3v3, Free For All, and 5v5 MOBA. Did we mention MOBA? That's right. We're talking 5v5, towers, minions, jungle monsters, buffs, and store items. You will MOBA in your pants from all the LOLing! Don’t have friends yet? Neither do we. So we made some friend bots and some bots to kick the snot out of. Unlock more characters. You can buy two more at the same price of a cup of coffee at your favorite corporate coffee shop. Caution: Contents are hot! Be mindful in combat. In the Warrior Reset, reflect on that hard-earned victory. Or, convert a loss to a learning experience to help you build the mindset of a champion.",7+,Multiplayer,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,Shooting,English,"0.444
(LIVE)","Reality Smash, Inc.","Reality Smash, Inc.",https://www.goarenajam.com/,"May 2, 2022","https://www.oculus.com/experiences/quest/3629745240441476/?utm_source=oculusapplab.com&store=quest&item_id=3629745240441476&r=1, https://www.goarenajam.com/privacy-policy1670475129611",Terms of Service,1.14 GB
