game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3,review_4,review_5
Robot Tag,"Reject humanity, become robot! Run, hide, malfunction and eat chips you can chill and play tag with your friends and even parkour without any lag! the game is really fun and there are cosmetics you can wear and play hide and seek! please like the game it is being really hard worken on! You can also go to horror mode! and go into the backrooms! Join room codes to see your friends! and have fun robots! - RobotStudios",7+,"Multiplayer, Single User","Roomscale, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Action, Horror, RPG (Role Playing Games)",English,3.2.2,Hecker,Hecker,https://sites.google.com/view/robot-tag-official/home?authuser=0,"Oct 31, 2022","https://www.oculus.com/experiences/quest/5918504334849265/?utm_source=oculusapplab.com&store&item_id=5918504334849265&r=1, https://sites.google.com/view/robot-tag-official/privacy-policy?authuser=0",274.5 MB,"1.Owner and co owner are like 9-11 year old kids 2.Assets, Scripts and backgrounds are stolen 3.There is or was a pedo working on the game and the owner banned people that exposed the pedo 4.Horror Mode is REAAALY bad EDIT: 5.The creator has doxed 6.I got banned from the discord will NO reason. Like give me the reason in my discord dm my discord: grigortimevr. Just tell me and I will remove the 6th reason of the evaluation. I still do not know why I got banned probably because of the evaluation that I gave the game. And much more. Thank me later -TMTime","Number 1. Stolen assets, the countless amount of stolen assets I've seen is immense. Ranging from scripts, models, sounds, background.. is unbelievable. Number 2. Toxic Mods and community, all of ur moderators are little kids no older than 10. They kick everyone in sight for no reason. I feel like the creator doesn't give a crap about his community or what his mods do. Number 3. Horror, pvp, testing. All terrible I feel like the owner let a 5yr old build all of that. It's awful. Also he put no effort into building well made maps and it's unbelievable. Hand over ownership to me. Number 4. Hand over ownership to me, hand over the game to me. Why? So I can actually build a good map and remake the game like capuchin. I won't use stolen assets I will personally make my own assets. Also all previous mods will be demoted and banned, and I will hire new mods.. mods that are 13+ and are mature. Number 5. I will fix it. I will fix ur crappy game. I will fire all mods under the age of 13. Do you agree with me?? Tap thumbs up if so.",{ Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo } { Robo },"ok why are yall hating the game? just one note stop hating the game cause you just got banned because you broke the rules ""waaaahhh this game sucks! i got banned for no reason!"" hey atleast be happy you can play the game just not multiplayer so just man up and face your ban! First of all we removed the gorilla tag map, second of all we work so hard on this game and yall people just hate it and don't even know how to make a game. WE PAY FOR THE FRICKIN SERVERS HAVE SOME SUPPORT and no we are not racist stop spreading made up fake information and the howler in the backrooms was not stolen that was free in sketchfab it was available bro like you guys think its so easy to make a game? make one then xd thirdly we cannot fix the servers thats because of normcore and if theres someone toxic just report it to the discord server LIKE ITS NOT SO DIFFICULT one thing i see some of yall are giving this a one star because you didnt get mod we are not going to be literally giving mod to everyone secondly a pedophile isnt working on this excuse me, pacbot is banned and no he isnt working on this, just come on yall! please! be friendly! why yall gotta hate this game? just trying to make it fun. im hecker not pacbot. and we didnt steal from capuchin, we made the model and the script and if yall kids didnt go to school its called ""inspiration"" NOT COPYING GAME IDEAS copying means, stealing the model and taking the script which we did not. secondly please hate on capuchin too they literally stole all the scripts they did not make it. and ok sure the models are bad, but hey! why are yall only hating on this game? btw do not play roborun the owner is a pedophile and you have to pay 10$ to get unbanned",1. I will kick any bad players 2. I will tell more people to play it 3. I will make your community a better place 4. I play this a lot so it would be better if am a moderator 5. Best game!!! P.S I don't got discord I could only text on vr And 🥺👉👈 please say yes
