game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required
Kanda,"The Kanda Virtual Training platform enables companies to create complex, real-time, collaborative training simulations on multiple devices. These simulations incorporate hundreds of steps, thousands of interactive 3D models, and millions of configurations to effectively replicate the complexity of real-world scenarios. The first dynamic training content we are launching is Turbine Familiarisation , which allows you to visit a virtual wind turbine.",3+,"Multiplayer, Co-op","Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Apps,", Business",English,4.2.1,Kanda ApS,Kanda ApS,https://kanda.dk/,"Jan 20, 2023","https://www.oculus.com/experiences/quest/8379356875422926/?utm_source=oculusapplab.com&store&item_id=8379356875422926&r=1, https://www.kanda.dk/legal",Terms of Service,491.4 MB
