game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
"Culturebox, the immersive experience - Hervé","Come and discover exclusively the artistic universe of the singer Hervé in the ""Culturebox City"", a virtual extension of the set of ""Culturebox, the show"". In this universe, you will have the privilege of living a variety of experiences: ** Take part in a unique and interactive performance by the artist ** Discover his intimate universe via archives in a playful exhibition room ** Access exclusive immersive behind-the-scenes videos of a recent Hervé performance Other surprises await you in this dreamlike world, so don't wait any longer to experience the full potential of this experience!",3+,Single User,"Standing, Roomscale",Touch Controllers,"Quest 2, Meta Quest Pro",Entertainment,Music,"English, French (France)",3.5,France TV Lab,France TV Lab,https://www.francetvlab.fr/,"Jun 20, 2023","https://www.oculus.com/experiences/quest/9852621881422092/?utm_source=oculusapplab.com&store=quest&item_id=9852621881422092&r=1, https://www.francetelevisions.fr/groupe/confidentialite/politique-de-confidentialite/privacy-policy-for-virtual-reality-applications-17861",1.16 GB
