game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3,review_4,review_5
BricksVR,"BricksVR is a multiplayer sandbox building game in VR in early access. - Invite friends to a shared world and build creations together. Shared worlds include voice chat, physics, and the ability to save progress. - You're not limited by what's in the box in BricksVR. Place thousands of bricks on mobile VR with no lag, and choose from over 16 million brick colors. - Wander around your builds from the perspective of a miniature person, or stomp around and chase others as a giant! - Open your world to the public to show off your creations. You can also lock your world so visitors can't make changes.",3+,"Single User, Multiplayer, Co-op","Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Art/Creativity, Casual, Social",English,"0.2.40
(LIVE)",BricksVR Studios Inc.,BricksVR Studios Inc.,https://bricksvr.com/,"Jun 8, 2021","https://www.oculus.com/experiences/quest/4018602774873329/?utm_source=oculusapplab.com&store=quest&item_id=4018602774873329&r=1, https://bricksvr.com/privacy",160.1 MB,This is a great game. I built tanks houses and battleship I love this game but it's getting why are you working on a new game or you can't Afford this game and that's what happened the swords of Gargantua but i hope this game comes back up in the end There might not be a shut down but I heard there is one if not then good,"I love this game I would play it almost every day. But recently it's been saying it's ""out of date"". And I don't know how to fix it. I don't see any update button and I tried restarting my oculus and uninstalling the game but nothing works. :/ Please someone tell me what to do! Update: It wont even load the servers at this point. Please fix.","Great game but... I joined the discord and It appears that this game is being shut down, I don't know why it's a really good game, please don't shut the game down, but anyways I loved this game and I don't want to pay for blockworks VR.",The game is broken I have been waiting a long while for the game to stand up. I had the game for long time and it doesn’t take this long.,"I love legos and this is the best game that can relate to Lego, but for some reason it keeps loading! I cant get past the loading screen, please fix this if you can because it’s getting annoying."
