game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3,review_4,review_5
Ultra Height: Mist City Climb,"Ultra Height: Mist City Climb By Ultra Fun Games ! For the beginners, it is a fun and scary experience where you climb and move around the highest city heights you ever seen! For the advanced gamers, it is the most awesome, fun and challenging fitness/platformer/climbing game. It has 40 levels, each level becoming harder than the previous one, plus a bonus level and a workout mode (an infinite level perfectly designed for VR fitness)! You can wear sandbags for the wrists and a sand vest for a harder workout! If you just want to have fun, you can try to finish the levels in the mist city, but we bet you won't make it past level 30! Reach the tallest city heights, no other game takes you so high up! Jump, climb, move and zip to race against time and beat the highscore! Use fitness sandbags for a harder workout, no other game trains your arms like this! You can find VR fitness gear on UltraFunGames.com! The most challenging VR climbing game so far!",7+,Single User,"Standing, Roomscale, Sitting",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Arcade, Simulation, Sports","English, English (US), English (Australia), English (Canada), English (UK), English (South Africa)",9.9,Ultra Fun Games,Ultra Fun Games,https://ultrafungames.com/,"Jun 3, 2021","https://www.oculus.com/experiences/quest/3699691980086265/?utm_source=oculusapplab.com&store&item_id=3699691980086265&r=1, https://www.ultrafungames.com/privacy-policy-oculus/",377.2 MB,,,,,
