game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1,review_2,review_3,review_4,review_5
Sugar Mess - Let's Play Jolly Battle,"Sugar Mess - Let's Play Jolly Battle is a fun arcade first-person shooter for the whole family! Embark on a journey through the amazing levels of the Sugar Kingdom! Fend off the attacks of hilarious yummy enemies that shatter into pieces on impact! Make use of your vast arsenal of weapons that get stronger as you use them. Use special items to gain an advantage over your opponents. Challenge mighty bosses, use their weak spots to defeat them! Other exciting activities are waiting for you: solve challenging puzzles, ride in a unique vehicle around the kingdom, feel the rhythm and participate in musical performances! Dive into a fairy tale world and find out the exciting story of the Sugar Prince and his mysterious enemy!",3+,Single User,"Standing, Sitting",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Adventure, Arcade, Shooting","English, English (US), English (UK), Chinese (China), Chinese (Hong Kong), Chinese (Taiwan), Czech, Danish, Dutch, Finnish, French (France), German, Greek, Italian, Japanese, Korean, Norwegian (Bokmål), Polish, Portuguese (Brazil), Portuguese (Portugal), Romanian, Russian, Spanish (Spain), Swedish, Turkish",1.0.4,JollyCo LLC,JollyCo LLC,https://jollyco.us/sugarmess/,"May 31, 2023","https://www.oculus.com/experiences/quest/3938584826225957/?utm_source=oculusapplab.com&store=quest&item_id=3938584826225957&r=1, https://www.jollyco.us/privacypolicy-sugarmess/",Terms of Service,1.08 GB,,,,,
