game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
2DLike Adventure,This game is Use dash and jump to reach the goal. to reach the goal of the stage. jumping action game. Operation Description LStick(Left/Right) -Move LStick(Left/Right) +Hold B -Dash A Button -Jump ------------------------ Story The orb that brings peace to the world has been stolen by an evil dragon! The heroes are now To reclaim the orb!,3+,Single User,Sitting,Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Action, Arcade, Casual","English, Japanese",1.4,MaSaitoh,MaSaitoh,https://saivrgames.blogspot.com/2021/08/about-2dlike-adventure.html,"Aug 23, 2021","https://www.oculus.com/experiences/quest/4171680576253778/?utm_source=oculusapplab.com&store=quest&item_id=4171680576253778&r=1, https://saivrgames.blogspot.com/2021/08/2dlike-adventure.html",167.8 MB
