game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
MGA,With this app you can understand what your gaze dynamics are. You will be placed in a controlled and relaxing environment while being asked to follow moving objects at different distances with your gaze. You will be able to see what zones of the landscape you have been using with a higher and lower frecuency.,3+,Single User,Sitting,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Educational","English, Spanish (Spain)",37,GDAlaunch,Horizons Optical,https://www.mimesyslens.com/,"Jan 31, 2022","https://www.oculus.com/experiences/quest/6174092355998594/?utm_source=oculusapplab.com&store&item_id=6174092355998594&r=1, https://horizonsoptical.com/privacy-policy/MGA/",239.2 MB
