game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1
Space Blast,Space Blast is a First Person Shooter set in a Space Ship with campaign playing mode. Use sci-fi guns in creative ways to shoot enemy robots inside the space ship. ,3+,Single User,"Standing, Sitting, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Action, Adventure, Shooter",English,1.0,Light Verse Private Limited,Light Verse Pvt. Ltd.,https://lightverse.tech/products/space-blast,"Nov 22, 2022","https://www.oculus.com/experiences/quest/8238256789579223/?utm_source=oculusapplab.com&store=quest&item_id=8238256789579223&r=1, https://lightverse.notion.site/Privacy-Policy-47e0c7fb81c7471b8cc0f8d54a825073",Terms of Service,179.3 MB,Good VR Game. There is room for improvement.
