game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
SprayVerse Demo,A demo version of the SprayVerse Spray Painting Simulator.,3+,Single User,Roomscale,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Educational, Simulation",English,0.11,Cythero,Cythero,https://sprayverse.com/,"Jun 14, 2022","https://www.oculus.com/experiences/quest/8105479939477729/?utm_source=oculusapplab.com&store&item_id=8105479939477729&r=1, https://sprayverse.com/privacy-policy-sprayverse-demo/",328.9 MB
