game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
Pilgrimage,"There exists in a land far away a treasure unknown to my people. Hidden in the deepest rooms of ancient ruins is truth unparalleled to anything we know in our time. I will find it. I must find it. My journey has just begun. Collect your way through the ancient ruins in this amazing adventure. Use your sharpened senses to avoid different obstacles, enemies, and most importantly to find important Items that will help you move to the next level. ",3+,Single User,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Action, Adventure",English,1.0,Kadanss Games,Leszczynski Joseph,https://1neglakay.com/pilgrimage,"Apr 13, 2022","https://www.oculus.com/experiences/quest/6693216484081844/?utm_source=oculusapplab.com&store=quest&item_id=6693216484081844&r=1, https://www.1neglakay.com/pilgrimage",367.4 MB,i can't get the game to even load. bought it and feel like i lost my money because it's completely unplayable.
