game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1,review_2,review_3,review_4,review_5
Panda Playground,Panda Playground a free multiplayer game like gorilla tag But there's a twist your a Panda you may enjoy parkour climbing trees and bamboo and play with friends.,3+,Multiplayer,Standing,Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Action, Adventure",English,1.0.2,ImZero,ZeroLabs,https://sites.google.com/view/pandaplayground/home,"Jun 2, 2022","https://www.oculus.com/experiences/quest/4912160488877586/?utm_source=oculusapplab.com&store=quest&item_id=4912160488877586&r=1, https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fpandaplayground%2Fprivacy-policy&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fpandaplayground%2Fprivacy-policy&ifkv=AXo7B7X1zofPh3ZwA2_DOgIyWrkTIhrmoSMGQv7KKuRMRS3Avu3sZu4SRiPWOqN2LfZ95Up4WQRNeA&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S1342323098%3A1693339056579118&theme=glif",149.3 MB,It has poo poo graphics can’t even see ur player model,I mean it’s just not good the game it’s Self￼ as the panda running around and there’s no multiplayer I hope they get that added in the future￼,I’ll give you five stars if you make it better,Bad,Every time I join a game I can’t see anybody I don’t know if the game is dead or it’s glitched please help me if you can￼
