game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1,review_2,review_3,review_4,review_5
RealFit,"Stay active with fun and effective exercise in VR. Bodyweight training exercises and games to get you moving your whole body, no need for extra equipment or expensive gym memberships. Custom workout options, environments and stats tracking help keep you motivated.",3+,Single User,Roomscale,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Sports",English,"2021.10.1633722683
(LIVE)",RealFit VR Ltd,RealFit VR Ltd,https://realfit.studio/,"Mar 11, 2021","https://www.oculus.com/experiences/quest/3635870759815444/?utm_source=oculusapplab.com&store=quest&item_id=3635870759815444&r=1, https://realfit.studio/privacy-policy",Terms of Service,385.0 MB,"Great exercise app for multiple routines. Love the custom feature that lets you create your own workout. Would like to see more routines as well as the ""reverse"" workout. Arm swings only go in one direction...I manually do it but it would be nice for the program to mirror that. Nice job devs!","One of the best games you could get for a workout, this app focuses on getting you moving and giving you a balanced workout. It is a very active game. I recommend this game who want to lose weight and do a workout","I love this game! I’ve been looking for a REAL workout. I love that that this has cardio,leg, arm, and core workouts. I never thought I’d be able to do jumping jacks, burpees, crunches, and push ups in VR! I also enjoy being able to make custom workouts. Please don’t let us down and become subscription based like all the other apps!🤦🏾‍♀️😂",A brilliant game that just doesn't focus on cardio! As a personal trainer in lockdown it's good to find a way of keeping up my strength while doing something I enjoy as a hobby. Definitely the best game to get on app lab now and there are many updates coming in the future! It definitely offers accountability and makes you want to go back day after day to improve yourself especially in the difficult times we find ourselves in.,This is the best app I've bought in VR and I am so much looking forward to more updates and improvements of the environment and some minor other stuff! Awesome work! Thank you for making me healthier!
