game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
Big Fight,Big Fight is a game where you fight hordes of enemies with weapons or just your fists. There are multiple maps in the game with even more maps coming in the upcoming updates. You can grab the enemies and punch him or stab him or shoot him. The game currently has Destructible objects in select levels even more will be added in further updates. The game is currently under early access and will continue to receive constant updates.,16+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro","Action, Shooter, Simulation",English,1.1,Reality Games Online,Reality Games Online,https://realitygamesonline.net/,"May 31, 2022","https://www.oculus.com/experiences/quest/4429749843794214/?utm_source=oculusapplab.com&store=quest&item_id=4429749843794214&r=1, https://realitygamesonline.net/PrivacyPolicy.txt",302.2 MB,Good game update it please
