game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
HypnoComms,HypnoComms is an artwork created by Sian Fan whilst in residence with Facebook Open Arts.,3+,Single User,"Sitting, Standing","Gamepad, Hand Tracking, Touch Controllers","Quest, Quest 2, Meta Quest Pro","Art/Creativity, Movie, Simulation",English,13,Sian Fan,Sian Fan,https://www.sianfan.com/,"Dec 21, 2021","https://www.oculus.com/experiences/quest/5914496245287736/?utm_source=oculusapplab.com&store=quest&item_id=5914496245287736&r=1, https://www.sianfan.com/privacy-policy",1.22 GB
