game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
LFF EXPANSE 2021,"Welcome to LFF Expanded, part of BFI London Film Festival. Venture below the Thames to visit The Expanse, BFI London Film Festival’s XR and immersive showcase. Featuring over 15 different experiences alongside live events and short film screenings, talks, and even a few live shows! The LFF Expanded programme features 360 videos and fully immersive, interactive experiences. The 65th BFI London Film Festival runs 6-17 October 2021. Book tickets and find out about other free events here: https://www.bfi.org.uk/london-film-festival",12+,"Multiplayer, Co-op","Sitting, Standing, Roomscale",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Art/Creativity, Social",English,1.5.23,INVR.SPACE,2021 British Film Institute,https://www.bfi.org.uk/london-film-festival,"Oct 5, 2021","https://www.oculus.com/experiences/quest/4154651164612894/?utm_source=oculusapplab.com&store=quest&item_id=4154651164612894&r=1, https://www.bfi.org.uk/bfi-privacy-policy",481.1 MB
