game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Developer Terms of Service,Space Required,review_1,review_2,review_3,review_4,review_5
Kinkajou's,"This is a Kinkajou game. Run, Hide, Play all with your friend's.",3+,Multiplayer,Roomscale,Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Apps,Social,English,0.90,Dogoooo,dog2343544,https://sites.google.com/view/kikachu-games/home,"Mar 6, 2023","https://www.oculus.com/experiences/quest/5942608732492387/?utm_source=oculusapplab.com&store=quest&item_id=5942608732492387&r=1, https://sites.google.com/view/monkey-mainia-privacy-policy/home",Terms of Service,191.2 MB,"If you don’t play this… Idk what to tell you, it has everything, Kinkajous, Tons of nice people, what ever else is there to need? No more words to say, ⭐️⭐️⭐️⭐️⭐️ 5 stars, you can’t tell me otherwise.",The game is so fun there is no toxic people and there is constant updates it is so good 5 star must download.,I’m totally not obligated to say this. Ima mod to for your information,Trashy game dont download not recommended,Best game ever. I’m a moderator btw
