game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
Cessation,"Whether your toughest times are waking up and going through your morning routine, going through frustrations in your workday, or winding down at the end of the day without smoking, use CESSATION to practice your skills to resist cravings and deal with stress.",3+,Single User,"Sitting, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",", Educational, Simulation",English,0.1.3,"Charles River Analytics, Inc.","Charles River Analytics, Inc.",https://cra.com/projects/cessation/,"Dec 21, 2021","https://www.oculus.com/experiences/quest/4131233803567918/?utm_source=oculusapplab.com&store=quest&item_id=4131233803567918&r=1, https://cra.com/privacy-policy/",584.5 MB,"I wont quit smoking coffee or drinking cigarettes, and you can't make me."
