game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Genres,Languages,Version + Release Notes,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required,review_1
JerusalemCardoVR,"Cardo Tour is an exciting, futuristic time-traveling adventure for all ages in the heart of Jerusalem’s Old City where you can relive the history of the ancient Cardo with the power of Augmented Reality technology. Journey through time, meet captivating characters, see age-old stones come to life and hear voices from the distant past reveal centuries-old secrets.",3+,Single User,"Sitting, Standing, Roomscale",Touch Controllers,"Quest 2, Meta Quest Pro","Documentary & History, Educational, Travel","English, Hebrew",0.1,CtrlArt,Ctrlart ltd,https://www.ctrlart.com/,"May 23, 2023","https://www.oculus.com/experiences/quest/5306520532779265/?utm_source=oculusapplab.com&store=quest&item_id=5306520532779265&r=1, https://www.ctrlart.com/privacypolicy.html",562.0 MB,A great way to explore cultural heritage and history with this amazing story based VR experience
