game_name,game_description,game_age,Game Modes,Supported Player Modes,Supported Controllers,Supported Platforms,Category,Genres,Languages,Version,Developer,Publisher,Website,Release Date,Developer Privacy Policy,Space Required
A day's work,～Dispatch to a new survey site～ You are a hired worker temporarily sent to a survey site on a newly discovered piece of land. There are eight tasks assigned to you at the survey site. Complete the tasks as quickly as possible.,3+,Single User,"Sitting, Standing",Touch Controllers,"Quest, Quest 2, Meta Quest Pro",Games,", Adventure, Casual","English, Japanese",0.1,Yuki Yamada,SuraimuLab,https://general-germanium-276.notion.site/A-day-s-work-4c8a114347ce4b29a580872a5dced218,"Jan 31, 2023","https://www.oculus.com/experiences/quest/5913526702039773/?utm_source=oculusapplab.com&store=quest&item_id=5913526702039773&r=1, https://www.privacypolicies.com/live/a26ec7ac-b449-42a8-b3c9-d3f5608ca8b8",164.1 MB
